propertycode;ad_characteristics_bathNumber;ad_characteristics_constructedArea;ad_characteristics_hasGarden;ad_characteristics_hasLift;ad_characteristics_hasParking;ad_characteristics_hasSwimmingPool;ad_characteristics_hasTerrace;ad_characteristics_roomNumber;ad_operation;ad_owner_type;price_first;ad_typology;date_insert;latitude;longitude;price_last;price;date_last;distrito;day_insert;day_last;tiempo_venta;vendido
29176666;1.0;90.0;;;;;;;2;2;550;6;2022-03-01 14:21:04.204366;394.628.235;-0.3741509;550;550;2022-03-04 22:03:19.671931;l'eixample;01/03/2022;04/03/2022;3;1
29192120;2.0;166.0;;;;;;;2;1;480;6;2022-03-01 13:41:16.642140;394.457.704;-0.4181003;480;480;2022-03-04 22:00:15.937700;pobles del sud;01/03/2022;04/03/2022;3;1
29324826;2.0;223.0;;;;;;;1;2;280000;6;2022-02-24 22:25:59.923694;394.715.953;-0.3867978;280000;280000;2022-03-11 18:36:49.171245;extramurs;24/02/2022;11/03/2022;15;0
29534994;0.0;60.0;;;;;;;2;2;550;6;2022-03-04 22:07:44.951274;394.671.807;-0.3796609;550;550;2022-03-04 22:06:42.090607;ciutat vella;04/03/2022;04/03/2022;0;1
29546919;1.0;49.0;;;;;;;1;1;60000;6;2022-02-24 21:56:52.763626;394.722.963;-0.3958307;60000;60000;2022-03-11 18:36:43.547806;l'olivereta;24/02/2022;11/03/2022;15;0
29553769;1.0;122.0;;;;;;;2;1;2500;6;2022-03-01 14:23:07.843556;394.701.597;-0.3665116;2500;2500;2022-03-04 22:03:53.113735;l'eixample;01/03/2022;04/03/2022;3;1
29570241;1.0;112.0;;;;;;;2;1;500;6;2022-03-01 13:42:52.636230;394.493.297;-0.3342989;500;500;2022-03-04 22:02:43.817908;poblats marítims;01/03/2022;04/03/2022;3;1
29640703;0.0;469.0;;;;;;;1;2;297000;6;2022-02-24 21:34:27.947888;394.879.329;-0.3766468;297000;297000;2022-03-11 18:35:53.735273;la saïdia;24/02/2022;11/03/2022;15;0
29689160;2.0;103.0;;;;;;;2;2;850;6;2022-03-01 16:07:57.887294;3.947.771.229.999.990;-0.3478062;850;850;2022-03-04 22:10:06.419352;algirós;01/03/2022;04/03/2022;3;1
29731224;1.0;32.0;;;;;;;2;2;425;6;2022-03-01 14:00:57.747036;394.916.953;-0.3799225;425;425;2022-03-04 22:01:51.793300;la saïdia;01/03/2022;04/03/2022;3;1
29783410;1.0;132.0;;;;;;;1;2;80000;6;2022-02-24 21:02:34.502188;394.572.656;-0.3737798;80000;80000;2022-03-11 18:33:35.763570;quatre carreres;24/02/2022;11/03/2022;15;0
29942153;1.0;180.0;;;;;;;1;2;92000;6;2022-02-24 22:00:20.900444;394.696.084;-0.4008193;92000;92000;2022-03-11 18:36:34.966794;l'olivereta;24/02/2022;11/03/2022;15;0
29995712;1.0;600.0;;;;;;;1;1;300000;6;2022-02-24 22:58:29.931254;395.000.372;-0.3913472;300000;300000;2022-03-11 18:38:43.805288;benicalap;24/02/2022;11/03/2022;15;0
30000694;2.0;133.0;;;;;;;2;2;500;6;2022-03-01 13:59:14.920874;394.557.724;-0.3741129;500;500;2022-03-04 22:00:18.433614;quatre carreres;01/03/2022;04/03/2022;3;1
30025400;1.0;100.0;;;;;;;2;1;700;6;2022-03-01 14:03:36.660703;394.839.164;-0.3699364;700;700;2022-03-04 22:01:49.018917;la saïdia;01/03/2022;04/03/2022;3;1
30189482;1.0;65.0;;;;;;;1;1;69000;6;2022-02-24 21:04:55.627741;394.551.678;-0.3725697;63000;63000;2022-03-11 18:33:25.113077;quatre carreres;24/02/2022;11/03/2022;15;0
30314858;2.0;106.0;;;;;;;2;2;1100;6;2022-03-01 13:52:23.898179;394.579.262;-0.3730083;1000;1000;2022-03-04 22:00:41.775641;quatre carreres;01/03/2022;04/03/2022;3;1
30444666;1.0;105.0;;;;;;;1;1;55000;6;2022-02-24 20:57:54.300965;394.930.473;-0.3781438;55000;55000;2022-03-11 18:33:04.844671;rascanya;24/02/2022;11/03/2022;15;0
30447939;1.0;176.0;;;;;;;1;1;220000;6;2022-02-24 21:13:58.561719;394.837.812;-0.3301799;220000;220000;2022-03-11 18:34:26.549842;poblats marítims;24/02/2022;11/03/2022;15;0
30455908;1.0;79.0;;;;;;;2;2;750;6;2022-03-01 15:27:14.197984;394.804.661;-0.3619836;750;750;2022-03-04 22:06:44.439250;el pla del real;01/03/2022;04/03/2022;3;1
30523194;1.0;87.0;;;;;;;1;1;90000;6;2022-02-24 22:06:27.267787;394.577.743;-0.388091;90000;90000;2022-03-11 18:37:50.364656;jesús;24/02/2022;11/03/2022;15;0
30540964;2.0;220.0;;;;;;;2;1;1000;6;2022-03-01 14:37:08.612295;394.679.659;-0.4138497;1000;1000;2022-03-04 22:03:16.397302;l'olivereta;01/03/2022;04/03/2022;3;1
30771632;3.0;1921.0;;;;;;;2;2;8500;6;2022-03-01 15:50:48.440446;394.855.313;-0.3909426;8500;8500;2022-03-04 22:08:10.688501;campanar;01/03/2022;04/03/2022;3;1
30777213;2.0;170.0;;;;;;;2;2;1300;6;2022-03-01 16:11:41.249346;394.765.974;-0.347553;1300;1300;2022-03-04 22:10:06.819880;algirós;01/03/2022;04/03/2022;3;1
30919438;2.0;120.0;;;;;;;2;2;1200;6;2022-03-01 15:31:44.144380;394.727.064;-0.3755166;1200;1200;2022-03-04 22:06:45.295883;ciutat vella;01/03/2022;04/03/2022;3;1
31021707;2.0;279.0;;;;;;;1;1;250000;6;2022-02-24 22:40:28.480443;394.734.453;-0.3566223;250000;250000;2022-03-11 18:37:21.169519;el pla del real;24/02/2022;11/03/2022;15;0
31031231;1.0;38.0;;;;;;;2;1;242;6;2022-03-01 15:45:58.232052;39.486.722;-0.3912913;242;242;2022-03-04 22:08:16.175950;campanar;01/03/2022;04/03/2022;3;1
31210658;2.0;368.0;;;;;;;1;2;350000;6;2022-02-24 22:22:06.196992;394.728.531;-0.3938547;350000;350000;2022-03-11 18:37:14.371548;extramurs;24/02/2022;11/03/2022;15;0
31302147;1.0;60.0;;;;;;;2;1;350;6;2022-03-01 16:09:01.442486;395.008.031;-0.4180669;350;350;2022-03-04 22:10:06.126678;pobles de l'oest;01/03/2022;04/03/2022;3;1
31325276;1.0;46.0;;;;;;;1;2;35000;6;2022-02-24 20:57:28.589113;394.983.321;-0.3758328;35000;35000;2022-03-11 18:33:28.220142;rascanya;24/02/2022;11/03/2022;15;0
31345387;1.0;80.0;;;;;;;1;1;69000;6;2022-02-24 23:08:36.023566;39.500.408;-0.4254474;69000;69000;2022-03-11 18:40:04.859165;pobles de l'oest;24/02/2022;11/03/2022;15;0
31471268;1.0;200.0;;;;;;;1;1;390000;6;2022-02-24 22:09:27.208870;39.464.573;-0.3871878;390000;390000;2022-03-11 18:37:49.630407;extramurs;24/02/2022;11/03/2022;15;0
31483480;1.0;140.0;;;;;;;1;2;160000;6;2022-02-24 22:51:56.050934;394.883.536;-0.3914704;160000;160000;2022-03-11 18:38:14.809209;campanar;24/02/2022;11/03/2022;15;0
31540158;2.0;260.0;;;;;;;1;2;329000;6;2022-02-24 21:03:09.398380;394.566.572;-0.3593578;329000;329000;2022-03-11 18:33:35.525093;quatre carreres;24/02/2022;11/03/2022;15;0
31541453;1.0;180.0;;;;;;;2;2;600;6;2022-03-01 14:39:51.147447;394.696.084;-0.4008193;600;600;2022-03-04 22:03:09.789147;l'olivereta;01/03/2022;04/03/2022;3;1
31565689;2.0;190.0;;;;;;;1;2;141000;6;2022-02-24 23:04:40.187751;39.477.812;-0.3484692;141000;141000;2022-03-11 18:38:48.726739;algirós;24/02/2022;11/03/2022;15;0
31572769;0.0;121.0;;;;;;;1;2;99900;6;2022-02-24 23:00:58.883846;394.873.807;-0.3666342;99900;99900;2022-03-11 18:38:16.351595;benimaclet;24/02/2022;11/03/2022;15;0
31575970;1.0;157.0;;;;;;;1;2;179000;6;2022-02-24 20:53:02.517303;394.936.906;-0.3732984;179000;179000;2022-03-11 18:33:31.808413;rascanya;24/02/2022;11/03/2022;15;0
31654618;1.0;286.0;;;;;;;2;2;800;6;2022-03-01 15:04:13.792497;394.564.648;-0.3810725;800;800;2022-03-04 22:05:34.029298;jesús;01/03/2022;04/03/2022;3;1
31673843;1.0;63.0;;;;;;;1;2;55000;6;2022-02-24 22:53:55.330733;394.892.244;-0.3979409;55000;55000;2022-02-24 22:40:56.859557;campanar;24/02/2022;24/02/2022;0;1
31702107;2.0;120.0;;;;;;;1;2;89900;6;2022-02-24 23:06:31.017291;394.706.115;-0.3464482;89900;89900;2022-03-11 18:38:46.430772;algirós;24/02/2022;11/03/2022;15;0
31757835;2.0;168.0;;;;;;;1;2;350000;6;2022-02-24 23:04:06.750631;394.765.974;-0.347553;350000;350000;2022-03-11 18:38:48.984994;algirós;24/02/2022;11/03/2022;15;0
31778263;0.0;84.0;;;;;;;1;1;51000;6;2022-02-24 21:56:51.495730;394.673.909;-0.4134374;51000;51000;2022-03-11 18:36:43.568943;l'olivereta;24/02/2022;11/03/2022;15;0
31797265;6.0;1601.0;;;;;;;1;2;1100000;6;2022-02-24 22:40:58.995516;394.770.684;-0.3932502;1100000;1100000;2022-03-11 18:38:11.698944;campanar;24/02/2022;11/03/2022;15;0
31797304;6.0;1601.0;;;;;;;2;2;6500;6;2022-03-01 14:44:42.428781;39.477.326;-0.3959592;6500;6500;2022-03-04 22:06:36.995890;extramurs;01/03/2022;04/03/2022;3;1
31876067;0.0;181.0;;;;;;;1;2;107500;6;2022-02-24 22:44:40.786007;3.946.255.900.000.000;-0.3467225;107500;107500;2022-03-11 18:38:45.073753;camins al grau;24/02/2022;11/03/2022;15;0
31879157;0.0;238.0;;;;;;;1;2;106300;6;2022-02-24 22:56:34.411133;394.996.015;-0.3954454;106300;106300;2022-03-11 18:38:41.823644;benicalap;24/02/2022;11/03/2022;15;0
31887956;0.0;150.0;;;;;;;1;2;59400;6;2022-02-24 22:44:12.586117;394.655.992;-0.33927440000000003;59400;59400;2022-03-11 18:38:50.008003;camins al grau;24/02/2022;11/03/2022;15;0
31962191;1.0;140.0;;;;;;;1;1;270000;6;2022-02-24 22:42:29.562608;394.599.685;-0.3469758;270000;270000;2022-03-11 18:38:50.704469;camins al grau;24/02/2022;11/03/2022;15;0
32003151;1.0;70.0;;;;;;;1;1;185000;6;2022-02-24 22:51:41.807036;39.482.497;-0.3936501;185000;185000;2022-03-11 18:38:15.008312;campanar;24/02/2022;11/03/2022;15;0
32178939;0.0;265.0;;;;;;;2;1;800;6;2022-03-01 15:02:59.776355;394.550.648;-0.3830725;800;800;2022-03-04 22:05:36.658453;jesús;01/03/2022;04/03/2022;3;1
32283826;3.0;75.0;;;;;;;2;2;650;6;2022-03-01 16:04:53.859279;394.764.349;-0.3519399;650;650;2022-03-04 22:10:10.955484;algirós;01/03/2022;04/03/2022;3;1
32287722;2.0;80.0;;;;;;;1;2;155000;6;2022-02-24 21:54:48.354202;394.607.581;-0.3753757;155000;155000;2022-03-11 18:35:59.902562;l'eixample;24/02/2022;11/03/2022;15;0
32324013;1.0;60.0;;;;;;;2;1;400;6;2022-03-01 13:49:54.515290;3.945.532.470.000.000;-0.3716292;400;400;2022-03-04 22:00:54.297294;quatre carreres;01/03/2022;04/03/2022;3;1
32464512;1.0;55.0;;;;;;;2;2;550;6;2022-03-01 13:34:19.701354;394.889.567;-0.3684221;550;550;2022-03-04 22:00:55.572629;rascanya;01/03/2022;04/03/2022;3;1
32609285;1.0;130.0;;;;;;;2;1;400;6;2022-03-01 15:45:49.611438;394.871.206;-0.3916249;400;400;2022-03-04 22:08:36.609142;campanar;01/03/2022;04/03/2022;3;1
32684347;0.0;180.0;;;;;;;1;2;110000;6;2022-02-24 23:04:39.162298;3.947.133;-0.35169;110000;110000;2022-03-11 18:38:49.040544;algirós;24/02/2022;11/03/2022;15;0
32725747;0.0;120.0;;;;;;;1;2;110000;6;2022-02-24 23:03:03.142284;394.859.437;-0.3543533;110000;110000;2022-02-24 22:54:17.797908;benimaclet;24/02/2022;24/02/2022;0;1
32739596;1.0;110.0;;;;;;;2;2;780;6;2022-03-01 15:01:40.574191;394.737.822;-0.3844812;780;780;2022-03-04 22:04:38.060876;extramurs;01/03/2022;04/03/2022;3;1
32879304;0.0;174.0;;;;;;;2;2;600;6;2022-03-01 14:38:22.928441;394.712.263;-0.3939266;600;600;2022-03-04 22:03:13.635160;l'olivereta;01/03/2022;04/03/2022;3;1
32993613;2.0;640.0;;;;;;;2;2;4000;6;2022-03-01 15:26:17.807925;39.475.534;-0.3837167;4000;4000;2022-03-04 22:07:06.323208;ciutat vella;01/03/2022;04/03/2022;3;1
33017640;1.0;84.0;;;;;;;1;2;70000;6;2022-02-24 21:00:00.860021;394.352.402;-0.3966009;70000;70000;2022-03-04 04:40:54.539151;pobles del sud;24/02/2022;04/03/2022;8;1
33033690;1.0;130.0;;;;;;;1;2;52500;6;2022-02-24 22:17:39.150982;394.559.416;-0.3864966;52500;52500;2022-03-11 18:37:20.479724;jesús;24/02/2022;11/03/2022;15;0
33105093;1.0;70.0;;;;;;;1;1;90000;6;2022-02-24 21:15:55.207221;394.714.014;-0.33601390000000003;90000;90000;2022-03-11 18:34:25.739796;poblats marítims;24/02/2022;11/03/2022;15;0
33113111;1.0;110.0;;;;;;;1;2;170000;6;2022-02-24 20:49:14.970120;394.946.817;-0.3721597;170000;170000;2022-03-11 18:33:54.932627;rascanya;24/02/2022;11/03/2022;15;0
33214701;2.0;100.0;;;;;;;2;2;400;6;2022-03-01 13:33:36.751551;39.496.319;-0.373021;400;400;2022-03-04 22:00:17.524898;rascanya;01/03/2022;04/03/2022;3;1
33263416;0.0;49.0;;;;;;;2;2;400;6;2022-03-01 14:24:29.793365;394.653.235;-0.3718437;400;400;2022-03-04 22:03:51.044528;l'eixample;01/03/2022;04/03/2022;3;1
33289194;2.0;136.0;;;;;;;1;1;135000;6;2022-02-24 23:13:37.572256;393.639.623;-0.3208363;135000;135000;2022-03-11 18:40:10.166069;pobles del sud;24/02/2022;11/03/2022;15;0
33302019;2.0;120.0;;;;;;;2;2;4000;6;2022-03-01 14:31:46.052539;394.678.083;-0.3735981;4000;4000;2022-03-04 22:03:35.575494;l'eixample;01/03/2022;04/03/2022;3;1
33390579;3.0;1000.0;;;;;;;2;2;4500;6;2022-03-01 14:27:57.502628;39.463.081;-0.3775006;4500;4500;2022-03-04 22:03:42.508758;l'eixample;01/03/2022;04/03/2022;3;1
33454243;2.0;325.0;;;;;;;2;2;2900;6;2022-03-01 15:31:37.117812;394.694.879;-0.3691484;2900;2900;2022-03-04 22:06:43.483944;ciutat vella;01/03/2022;04/03/2022;3;1
33464405;1.0;130.0;;;;;;;1;1;90000;6;2022-02-24 23:02:55.876942;394.845.416;-0.3576589000000001;90000;90000;2022-03-11 18:38:13.229172;benimaclet;24/02/2022;11/03/2022;15;0
33476903;2.0;350.0;;;;;;;2;1;1300;6;2022-03-01 15:52:12.752575;394.902.394;-0.3945284;1300;1300;2022-03-04 22:09:37.466637;benicalap;01/03/2022;04/03/2022;3;1
33562948;1.0;70.0;;;;;;;1;1;74000;6;2022-02-24 20:52:16.525857;394.926.498;-0.3758545;74000;74000;2022-03-11 18:33:35.001273;rascanya;24/02/2022;11/03/2022;15;0
33781044;0.0;117.0;;;;;;;1;2;255000;6;2022-02-24 22:33:00.268156;394.752.888;-0.3757305;255000;255000;2022-03-11 18:37:45.574165;ciutat vella;24/02/2022;11/03/2022;15;0
33803117;3.0;78.0;;;;;;;2;2;600;6;2022-03-01 14:16:47.298290;39.453.429;-0.3934752;600;600;2022-03-04 22:01:44.524274;patraix;01/03/2022;04/03/2022;3;1
33860888;1.0;186.0;;;;;;;2;2;950;6;2022-03-01 13:48:46.328641;394.532.588;-0.3763905;950;950;2022-03-04 22:00:54.386407;quatre carreres;01/03/2022;04/03/2022;3;1
33930157;2.0;340.0;;;;;;;1;2;371700;6;2022-02-24 21:53:08.026642;394.607.135;-0.3747016;371700;371700;2022-03-11 18:36:30.831378;l'eixample;24/02/2022;11/03/2022;15;0
33930349;0.0;70.0;;;;;;;2;2;490;6;2022-03-01 16:10:35.672028;394.789.794;-0.3538739;490;490;2022-03-04 22:10:04.536070;algirós;01/03/2022;04/03/2022;3;1
33930354;2.0;228.0;;;;;;;2;2;1300;6;2022-03-01 15:02:22.468615;394.692.294;-0.3911261;1300;1300;2022-03-04 22:04:40.886467;extramurs;01/03/2022;04/03/2022;3;1
33930583;2.0;350.0;;;;;;;2;2;3700;6;2022-03-01 14:33:19.586932;394.648.037;-0.3713548;3700;3700;2022-03-04 22:03:19.827663;l'eixample;01/03/2022;04/03/2022;3;1
33930607;2.0;700.0;;;;;;;1;2;365000;6;2022-02-24 23:13:52.602607;393.021.389;-0.2898665;365000;365000;2022-03-11 18:40:09.958206;pobles del sud;24/02/2022;11/03/2022;15;0
33930645;8.0;400.0;;;;;;;2;2;4500;6;2022-03-01 14:35:38.740413;394.633.997;-0.3728067;4500;4500;2022-03-04 22:03:08.826148;l'eixample;01/03/2022;04/03/2022;3;1
33978033;1.0;50.0;;;;;;;1;2;75000;6;2022-02-24 20:47:39.232714;394.928.204;-0.3803306;75000;75000;2022-03-11 18:34:01.008530;rascanya;24/02/2022;11/03/2022;15;0
34106374;2.0;1100.0;;;;;;;1;1;1350000;6;2022-02-24 21:25:41.137736;39.465.304;-0.3892326;1350000;1350000;2022-03-11 18:35:08.368530;patraix;24/02/2022;11/03/2022;15;0
34215060;0.0;130.0;;;;;;;2;2;800;6;2022-03-01 13:39:55.869948;394.920.104;-0.3633361;800;800;2022-03-04 22:00:17.266599;rascanya;01/03/2022;04/03/2022;3;1
34248406;2.0;87.0;;;;;;;2;2;500;6;2022-03-01 13:35:12.229274;3.949.067.410.000.000;-0.3802357;500;500;2022-03-04 22:00:53.556025;rascanya;01/03/2022;04/03/2022;3;1
34249030;0.0;200.0;;;;;;;2;2;700;6;2022-03-01 15:51:42.762740;394.905.966;-0.3858872;700;700;2022-03-04 22:09:39.943790;benicalap;01/03/2022;04/03/2022;3;1
34251161;1.0;160.0;;;;;;;1;2;69000;6;2022-02-24 23:14:31.510164;3.935.746.560.000.000;-0.32103940000000003;69000;69000;2022-03-11 18:40:09.907037;pobles del sud;24/02/2022;11/03/2022;15;0
34391793;3.0;148.0;;;;;;;1;2;170000;6;2022-02-24 23:05:26.753084;39.467.436;-0.345691;170000;170000;2022-03-11 18:38:48.296580;algirós;24/02/2022;11/03/2022;15;0
34391796;1.0;290.0;;;;;;;1;2;180000;6;2022-02-24 21:31:52.654234;394.650.393;-0.3920899000000001;180000;180000;2022-03-11 18:35:00.808128;patraix;24/02/2022;11/03/2022;15;0
34423944;4.0;871.0;;;;;;;1;2;700000;6;2022-02-24 21:06:45.734890;394.485.472;-0.3775653;700000;700000;2022-03-11 18:33:27.544093;quatre carreres;24/02/2022;11/03/2022;15;0
34441857;2.0;400.0;;;;;;;1;1;150000;6;2022-02-24 23:13:45.588718;3.928.979.810.000.000;-0.2845258;150000;150000;2022-03-11 18:40:10.035394;pobles del sud;24/02/2022;11/03/2022;15;0
34544554;1.0;115.0;;;;;;;2;2;450;6;2022-03-01 14:15:35.056664;394.618.783;-0.3941788;400;400;2022-03-04 22:01:40.856926;patraix;01/03/2022;04/03/2022;3;1
34564413;2.0;70.0;;;;;;;1;2;110000;6;2022-02-24 23:10:23.998908;394.656.015;-0.3336133;110000;110000;2022-03-11 18:38:46.180542;algirós;24/02/2022;11/03/2022;15;0
34564426;0.0;90.0;;;;;;;1;2;90000;6;2022-02-24 21:21:38.020016;3.947.239.860.000.000;-0.3337916;90000;90000;2022-03-11 18:33:58.517942;poblats marítims;24/02/2022;11/03/2022;15;0
34599579;1.0;260.0;;;;;;;2;2;550;6;2022-03-01 14:42:11.387660;394.686.937;-0.41204;550;550;2022-03-04 22:03:07.600780;l'olivereta;01/03/2022;04/03/2022;3;1
34612399;1.0;120.0;;;;;;;2;2;1200;6;2022-03-01 15:29:41.534067;394.749.053;-0.3721375;1200;1200;2022-03-04 22:06:46.455919;ciutat vella;01/03/2022;04/03/2022;3;1
34662501;3.0;700.0;;;;;;;1;1;495000;6;2022-02-24 20:47:54.083971;3.949.440.379.999.990;-0.3759309;495000;495000;2022-03-11 18:34:00.828373;rascanya;24/02/2022;11/03/2022;15;0
34693012;1.0;34.0;;;;;;;1;2;40000;6;2022-02-24 21:40:17.422026;394.820.186;-0.3749756;40000;40000;2022-03-11 18:35:45.813025;la saïdia;24/02/2022;11/03/2022;15;0
34802769;0.0;307.0;;;;;;;1;2;150000;6;2022-02-24 22:16:25.495346;3.944.333.579.999.990;-0.3906263;150000;150000;2022-03-11 18:37:23.370175;jesús;24/02/2022;11/03/2022;15;0
34804996;0.0;202.0;;;;;;;1;2;410000;6;2022-02-24 22:36:17.808995;394.737.981;-0.3774365;410000;410000;2022-03-11 18:37:39.825951;ciutat vella;24/02/2022;11/03/2022;15;0
34807285;1.0;55.0;;;;;;;2;2;350;6;2022-03-01 14:48:33.497460;394.696.533;-0.387915;350;350;2022-03-04 22:08:09.349686;extramurs;01/03/2022;04/03/2022;3;1
34807583;1.0;180.0;;;;;;;1;1;80000;6;2022-02-24 23:13:32.131885;393.555.958;-0.3217326;80000;80000;2022-03-11 18:40:10.142182;pobles del sud;24/02/2022;11/03/2022;15;0
34965919;0.0;116.0;;;;;;;2;2;1300;6;2022-03-01 15:46:28.443253;394.782.221;-0.3968332000000001;1300;1300;2022-03-04 22:08:15.854628;campanar;01/03/2022;04/03/2022;3;1
34999089;0.0;130.0;;;;;;;1;2;70000;6;2022-02-24 22:07:03.666583;394.554.903;-0.3897229;70000;70000;2022-03-11 18:37:48.229214;jesús;24/02/2022;11/03/2022;15;0
34999140;1.0;110.0;;;;;;;2;2;550;6;2022-03-01 13:49:54.969695;3.944.493.320.000.000;-0.3694735;550;550;2022-03-04 22:00:54.323036;quatre carreres;01/03/2022;04/03/2022;3;1
34999165;2.0;80.0;;;;;;;1;2;230000;6;2022-02-24 21:47:50.665397;3.946.244.229.999.990;-0.3630924;230000;230000;2022-03-11 18:36:45.026704;l'eixample;24/02/2022;11/03/2022;15;0
35030662;1.0;65.0;;;;;;;1;2;45600;6;2022-02-24 22:52:56.768209;394.838.876;-0.3843618;45600;45600;2022-03-11 18:38:12.122532;campanar;24/02/2022;11/03/2022;15;0
35051500;1.0;220.0;;;;;;;1;1;270000;6;2022-02-24 21:12:22.139856;394.580.327;-0.3632142;270000;270000;2022-03-11 18:33:05.703309;quatre carreres;24/02/2022;11/03/2022;15;0
35074717;1.0;563.0;;;;;;;1;2;275000;6;2022-02-24 22:56:08.421404;394.953.111;-0.3796782;275000;275000;2022-03-11 18:38:39.762801;benicalap;24/02/2022;11/03/2022;15;0
35109778;1.0;360.0;;;;;;;1;2;360000;6;2022-02-24 22:20:33.108619;3.945.401;-0.40053;360000;360000;2022-03-11 18:37:17.506734;jesús;24/02/2022;11/03/2022;15;0
35148598;1.0;368.0;;;;;;;2;2;1800;6;2022-03-01 15:08:00.289527;3.945.441;-0.39653;1800;1800;2022-03-04 22:04:36.482424;jesús;01/03/2022;04/03/2022;3;1
35260438;2.0;200.0;;;;;;;1;2;100000;6;2022-02-24 21:44:17.410801;394.841.028;-0.374616;100000;100000;2022-03-03 04:16:03.230370;la saïdia;24/02/2022;03/03/2022;7;1
35336210;2.0;160.0;;;;;;;1;2;230000;6;2022-02-24 22:15:27.513786;394.712.602;-0.3836473;230000;230000;2022-03-11 18:37:23.016106;extramurs;24/02/2022;11/03/2022;15;0
35338771;0.0;158.0;;;;;;;1;2;480000;6;2022-02-24 22:45:48.159570;394.587.983;-0.350519;480000;480000;2022-03-11 18:38:43.483767;camins al grau;24/02/2022;11/03/2022;15;0
35351688;1.0;380.0;;;;;;;1;1;400000;6;2022-02-24 21:56:13.890714;394.708.301;-0.3957515;400000;400000;2022-03-11 18:36:43.811620;l'olivereta;24/02/2022;11/03/2022;15;0
35407298;2.0;986.0;;;;;;;1;1;550000;6;2022-02-24 21:47:46.914633;3.945.990.670.000.000;-0.3723895;550000;550000;2022-03-11 18:36:46.139644;l'eixample;24/02/2022;11/03/2022;15;0
35407595;2.0;986.0;;;;;;;2;1;2800;6;2022-03-01 14:22:14.011412;3.945.990.670.000.000;-0.3723895;2800;2800;2022-03-04 22:03:53.637509;l'eixample;01/03/2022;04/03/2022;3;1
35424297;6.0;1690.0;;;;;;;2;2;7000;6;2022-03-01 14:43:44.502106;394.685.932;-0.3933089;7000;7000;2022-03-04 22:03:07.125778;l'olivereta;01/03/2022;04/03/2022;3;1
35425281;0.0;350.0;;;;;;;2;2;1100;6;2022-03-01 15:46:26.588908;394.886.817;-0.4017702;1100;1100;2022-03-04 22:08:15.910784;campanar;01/03/2022;04/03/2022;3;1
35655095;1.0;50.0;;;;;;;2;1;300;6;2022-03-01 15:03:22.506800;394.518.361;-0.3871654000000001;300;300;2022-03-04 22:05:36.280621;jesús;01/03/2022;04/03/2022;3;1
35856212;2.0;260.0;;;;;;;2;2;2107;6;2022-03-01 13:52:04.783503;3.945.465.720.000.000;-0.3592578;2107;2107;2022-03-04 22:00:49.667497;quatre carreres;01/03/2022;04/03/2022;3;1
36021831;1.0;193.0;;;;;;;2;2;800;6;2022-03-01 15:09:30.210511;3.945.602.879.999.990;-0.3846162;800;800;2022-03-04 22:04:35.054293;jesús;01/03/2022;04/03/2022;3;1
36078504;2.0;335.0;;;;;;;1;2;120800;6;2022-02-24 22:01:40.381969;394.682.007;-0.3951897;120800;120800;2022-03-10 11:35:32.643837;l'olivereta;24/02/2022;10/03/2022;14;1
36119657;2.0;1599.0;;;;;;;1;1;1450000;6;2022-02-24 22:49:02.283256;394.660.374;-0.3463555;1450000;1450000;2022-03-11 18:38:50.681114;camins al grau;24/02/2022;11/03/2022;15;0
36141442;1.0;194.0;;;;;;;1;1;160000;6;2022-02-24 21:41:36.181691;394.834.896;-0.3805884;160000;160000;2022-03-11 18:35:53.813333;la saïdia;24/02/2022;11/03/2022;15;0
36149073;3.0;450.0;;;;;;;1;1;820000;6;2022-02-24 22:28:59.164113;394.703.164;-0.3794354;820000;820000;2022-03-11 18:38:10.570272;ciutat vella;24/02/2022;11/03/2022;15;0
36222381;1.0;34.0;;;;;;;2;2;2400;6;2022-03-01 15:15:33.575083;394.712.351;-0.3696371;2400;2400;2022-03-04 22:07:43.231488;ciutat vella;01/03/2022;04/03/2022;3;1
36224812;1.0;110.0;;;;;;;1;2;45000;6;2022-02-24 22:26:56.731550;394.564.998;-0.3843236;45000;45000;2022-03-11 18:36:45.686682;jesús;24/02/2022;11/03/2022;15;0
36351574;0.0;150.0;;;;;;;1;2;120000;6;2022-02-24 22:22:03.703177;394.754.511;-0.386615;120000;120000;2022-03-11 18:37:44.109184;extramurs;24/02/2022;11/03/2022;15;0
36365372;1.0;140.0;;;;;;;2;1;400;6;2022-03-01 14:12:01.527288;394.600.951;-0.4016762;400;400;2022-03-04 22:02:38.071263;patraix;01/03/2022;04/03/2022;3;1
36398948;0.0;147.0;;;;;;;2;2;495;6;2022-03-01 16:00:38.770985;394.902.583;-0.3895685;495;495;2022-03-04 22:09:33.323375;benicalap;01/03/2022;04/03/2022;3;1
36428587;0.0;791.0;;;;;;;1;2;650000;6;2022-02-24 22:58:25.061323;394.919.242;-0.395109;650000;650000;2022-03-11 18:38:18.797604;benicalap;24/02/2022;11/03/2022;15;0
36452350;1.0;150.0;;;;;;;2;2;590;6;2022-03-01 14:41:17.886368;394.706.696;-0.3951103;585;585;2022-03-04 22:03:07.817186;l'olivereta;01/03/2022;04/03/2022;3;1
