id;ad_characteristics_bathNumber;ad_characteristics_constructedArea;ad_characteristics_hasGarden;ad_characteristics_hasLift;ad_characteristics_hasParking;ad_characteristics_hasSwimmingPool;ad_characteristics_hasTerrace;ad_characteristics_roomNumber;ad_condition_isGoodCondition;ad_condition_isNeedsRenovating;ad_operation;ad_owner_type;ad_typology;address_location_x;date_insert;date_update;latitude;longitude;price;url;price_last;date_last;address_location_y;distrito;ascensor;ascensor_bool;planta;vistas;variacion_precio;day_insert;day_last;tiempo_venta;vendido
4069;1.0;70.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;1;2;1;"[""Barrio La Seu"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:33:13.260865;2021-12-30 15:33:13.260865;3.947.383.789.999.990;-0.3788809;230000;https://www.idealista.com/inmueble/81863728/;230000;2022-02-23 11:44:56.820673;"[""Barrio La Seu"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;con ascensor;1.0;2.0;exterior;0;30/12/2021;23/02/2022;55;0
4135;2.0;126.0;0.0;1.0;0.0;0.0;1.0;6.0;1.0;0.0;1;2;1;"[""Barrio Mont-Olivet"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2021-12-18 21:40:24.742387;2021-12-18 21:40:24.742387;39.459.433;-0.365393;220000;https://www.idealista.com/inmueble/81968235/;220000;2022-02-23 11:14:56.651574;"[""Barrio Mont-Olivet"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";quatre carreres;con ascensor;1.0;1.0;exterior;0;18/12/2021;23/02/2022;67;0
4155;1.0;50.0;;1.0;0.0;;;1.0;1.0;0.0;1;2;1;"[""Ulisses"", ""Barrio Aiora"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";2022-01-11 21:27:37.448593;2022-01-11 21:27:37.448593;394.665.223;-0.34127070000000004;100000;https://www.idealista.com/inmueble/82008863/;100000;2022-02-23 11:43:58.093638;"[""Ulisses"", ""Barrio Aiora"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";camins al grau;con ascensor;1.0;2.0;exterior;0;11/01/2022;23/02/2022;43;0
4176;2.0;132.0;0.0;1.0;1.0;0.0;1.0;2.0;1.0;0.0;1;1;1;"[""Calle de Sant Vicent Màrtir, 98"", ""Barrio La Roqueta"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";2022-01-27 06:07:51.947626;2022-01-27 06:07:51.947679;394.675.374;-0.380479;360000;https://www.idealista.com/inmueble/82044676/;360000;2022-02-09 03:17:13.376044;"[""Calle de Sant Vicent Màrtir, 98"", ""Barrio La Roqueta"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";extramurs;con ascensor;1.0;1.0;exterior;0;27/01/2022;09/02/2022;13;1
4185;1.0;75.0;;0.0;0.0;;;4.0;1.0;0.0;1;2;1;"[""Calle Duque de Mandas, 25"", ""Barrio Els Orriols"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";2021-12-30 17:36:18.979903;2021-12-30 17:36:18.979903;394.939.618;-0.369484;79000;https://www.idealista.com/inmueble/82060080/;79000;2022-02-23 11:12:26.515697;"[""Calle Duque de Mandas, 25"", ""Barrio Els Orriols"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";rascanya;sin ascensor;0.0;5.0;exterior;0;30/12/2021;23/02/2022;55;0
4190;2.0;166.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;1.0;1;2;1;"[""Barrio Sant Francesc"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:10:03.246158;2021-12-30 15:10:03.246158;39.474.586;-0.373112;770000;https://www.idealista.com/inmueble/82085224/;770000;2022-01-27 06:13:44.436082;"[""Barrio Sant Francesc"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;con ascensor;1.0;6.0;exterior;0;30/12/2021;27/01/2022;28;1
4191;3.0;149.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;1.0;1;1;1;"[""Calle de Borriana, 29"", ""Barrio Gran Vía"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:42:25.648015;2021-12-30 16:42:25.648015;394.656.517;-0.3658815;355000;https://www.idealista.com/inmueble/82087268/;355000;2022-02-23 11:36:11.157367;"[""Calle de Borriana, 29"", ""Barrio Gran Vía"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;1.0;exterior;0;30/12/2021;23/02/2022;55;0
4216;3.0;186.0;1.0;0.0;0.0;;1.0;0.0;0.0;1.0;1;2;1;"[""Calle de Viana, Valencia, 9"", ""Barrio El Pilar"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2022-01-27 06:15:24.363951;2022-01-27 06:15:24.363985;3.947.322.070.000.000;-0.3814935;170000;https://www.idealista.com/inmueble/82143845/;170000;2022-01-27 06:11:19.702080;"[""Calle de Viana, Valencia, 9"", ""Barrio El Pilar"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;sin ascensor;0.0;1.0;exterior;0;27/01/2022;27/01/2022;0;1
4217;2.0;87.0;;1.0;0.0;;;3.0;1.0;0.0;1;2;1;"[""Calle de Viana, Valencia, 7"", ""Barrio El Pilar"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2022-02-09 03:30:00.263282;2022-02-09 03:30:00.263356;39.473.255;-0.3813845;149000;https://www.idealista.com/inmueble/82144539/;149000;2022-02-12 12:53:59.752435;"[""Calle de Viana, Valencia, 7"", ""Barrio El Pilar"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;con ascensor;1.0;3.0;exterior;0;09/02/2022;12/02/2022;3;1
4220;2.0;90.0;;0.0;0.0;;;2.0;1.0;0.0;1;2;1;"[""Calle de Viana, 9"", ""Barrio El Pilar"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:47:16.400844;2021-12-30 15:47:16.400844;3.947.322.070.000.000;-0.3814935;109999;https://www.idealista.com/inmueble/82154231/;109000;2022-02-23 11:45:36.704828;"[""Calle de Viana, 9"", ""Barrio El Pilar"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;sin ascensor;0.0;3.0;exterior;-999;30/12/2021;23/02/2022;55;0
4228;2.0;136.0;;1.0;1.0;;;3.0;1.0;0.0;1;2;1;"[""Alameda"", ""Urb. DOCTOR DOMAGK"", ""Barrio Penya-Roja"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";2022-01-11 21:19:47.386889;2022-01-11 21:19:47.386889;394.634.379;-0.3562183;420000;https://www.idealista.com/inmueble/82162129/;420000;2022-02-23 11:42:23.562848;"[""Alameda"", ""Urb. DOCTOR DOMAGK"", ""Barrio Penya-Roja"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";camins al grau;con ascensor;1.0;5.0;exterior;0;11/01/2022;23/02/2022;43;0
4237;3.0;149.0;0.0;1.0;;0.0;;5.0;0.0;1.0;1;2;1;"[""Barrio Gran Vía"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:40:55.538496;2021-12-30 16:40:55.538496;3.946.365.170.000.000;-0.3641815;360000;https://www.idealista.com/inmueble/82178038/;360000;2022-02-23 11:35:23.715843;"[""Barrio Gran Vía"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;1.0;exterior;0;30/12/2021;23/02/2022;55;0
4240;2.0;113.0;0.0;1.0;0.0;0.0;1.0;3.0;1.0;0.0;1;1;1;"[""Plaza de Raquel Payà Pedagoga, 9"", ""Barrio En Corts"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2021-12-18 21:48:46.129581;2021-12-18 21:48:46.129581;394.576.703;-0.3730241;283500;https://www.idealista.com/inmueble/82184860/;283500;2021-12-30 18:18:07.982320;"[""Plaza de Raquel Payà Pedagoga, 9"", ""Barrio En Corts"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";quatre carreres;con ascensor;1.0;8.0;exterior;0;18/12/2021;30/12/2021;12;1
4257;2.0;220.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;1;2;1;"[""Barrio El Pla del Remei"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:39:36.002844;2021-12-30 16:39:36.002844;39.467.492;-0.3682347;1200000;https://www.idealista.com/inmueble/82248607/;1200000;2022-01-15 00:46:31.836625;"[""Barrio El Pla del Remei"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;3.0;;0;30/12/2021;15/01/2022;16;1
4261;1.0;89.0;0.0;1.0;0.0;0.0;1.0;4.0;1.0;0.0;1;2;1;"[""Calle de l'Erudit Pagès"", ""Barrio Torrefiel"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";2021-12-30 17:34:30.529001;2021-12-30 17:34:30.529001;394.936.598;-0.3784511;109000;https://www.idealista.com/inmueble/82256624/;109000;2022-02-23 11:11:44.397606;"[""Calle de l'Erudit Pagès"", ""Barrio Torrefiel"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";rascanya;con ascensor;1.0;;;0;30/12/2021;23/02/2022;55;0
4278;2.0;140.0;;1.0;0.0;;1.0;4.0;1.0;0.0;1;2;1;"[""Calle San Vicente Martír, Valencia"", ""Barrio La Raiosa"", ""Distrito Jesús"", ""València"", ""Valencia, València""]";2022-01-13 03:27:00.251012;2022-01-13 03:27:00.251012;394.568.407;-0.385448;240000;https://www.idealista.com/inmueble/82308421/;240000;2022-02-23 11:42:50.765613;"[""Calle San Vicente Martír, Valencia"", ""Barrio La Raiosa"", ""Distrito Jesús"", ""València"", ""Valencia, València""]";jesús;con ascensor;1.0;6.0;exterior;0;13/01/2022;23/02/2022;41;0
4280;2.0;90.0;1.0;1.0;0.0;1.0;1.0;2.0;1.0;0.0;1;1;1;"[""Avenida Mestro Rodrigo, 107"", ""Barrio Sant Pau"", ""Distrito Campanar"", ""València"", ""Valencia, València""]";2022-01-11 20:26:30.581405;2022-01-11 20:26:30.581405;39.486.591;-0.404202;230000;https://www.idealista.com/inmueble/82315827/;230000;2022-02-23 11:49:19.898082;"[""Avenida Mestro Rodrigo, 107"", ""Barrio Sant Pau"", ""Distrito Campanar"", ""València"", ""Valencia, València""]";campanar;con ascensor;1.0;1.0;exterior;0;11/01/2022;23/02/2022;43;0
4282;2.0;155.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;0.0;1;2;1;"[""Calle Maestro Sosa, 10"", ""Barrio Arrancapins"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";2021-12-30 20:21:38.876208;2021-12-30 20:21:38.876208;3.946.204.520.000.000;-0.385763;428000;https://www.idealista.com/inmueble/82323747/;428000;2021-12-30 20:21:26.329559;"[""Calle Maestro Sosa, 10"", ""Barrio Arrancapins"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";extramurs;con ascensor;1.0;;;0;30/12/2021;30/12/2021;0;1
4284;3.0;279.0;0.0;1.0;0.0;0.0;1.0;3.0;1.0;0.0;1;2;1;"[""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:42:22.009131;2021-12-30 16:42:22.009131;3.946.740.820.000.000;-0.3740156;799000;https://www.idealista.com/inmueble/82325448/;728000;2022-02-23 11:33:40.483095;"[""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;4.0;exterior;-71000;30/12/2021;23/02/2022;55;0
4301;3.0;141.0;;1.0;0.0;;0.0;3.0;1.0;0.0;1;2;1;"[""Barrio El Pla del Remei"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:42:19.894895;2021-12-30 16:42:19.894895;394.671.515;-0.3667716;510000;https://www.idealista.com/inmueble/82358326/;510000;2022-02-23 11:35:29.327744;"[""Barrio El Pla del Remei"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;5.0;exterior;0;30/12/2021;23/02/2022;55;0
4307;2.0;135.0;;1.0;0.0;;;3.0;0.0;1.0;1;2;1;"[""Barrio Sant Francesc"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:33:22.692007;2021-12-30 15:33:22.692007;394.710.329;-0.3780696;338000;https://www.idealista.com/inmueble/82373383/;338000;2022-02-23 11:47:47.711699;"[""Barrio Sant Francesc"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;con ascensor;1.0;3.0;exterior;0;30/12/2021;23/02/2022;55;0
4309;2.0;93.0;;1.0;0.0;;;3.0;1.0;0.0;1;2;1;"[""Avenida Regne de Valencia, 56"", ""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:43:59.632270;2021-12-30 16:43:59.632270;394.634.007;-0.3674246;350000;https://www.idealista.com/inmueble/82378811/;350000;2022-02-23 11:33:34.325620;"[""Avenida Regne de Valencia, 56"", ""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;5.0;exterior;0;30/12/2021;23/02/2022;55;0
4311;3.0;251.0;0.0;1.0;1.0;0.0;0.0;4.0;1.0;0.0;1;2;1;"[""Calle de Colón"", ""Barrio Sant Francesc"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:33:25.101358;2021-12-30 15:33:25.101358;394.696.368;-0.3738561;900000;https://www.idealista.com/inmueble/82380349/;900000;2022-02-23 11:43:59.827123;"[""Calle de Colón"", ""Barrio Sant Francesc"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;con ascensor;1.0;7.0;exterior;0;30/12/2021;23/02/2022;55;0
4317;2.0;183.0;;1.0;0.0;;;4.0;0.0;1.0;1;2;1;"[""Barrio Gran Vía"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:44:54.455375;2021-12-30 16:44:54.455375;39.464.816;-0.3717955;465000;https://www.idealista.com/inmueble/82390183/;465000;2022-01-24 02:54:13.598894;"[""Barrio Gran Vía"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;5.0;exterior;0;30/12/2021;24/01/2022;25;1
4320;2.0;117.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;1;1;1;"[""Barrio Gran Vía"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:44:56.147136;2021-12-30 16:44:56.147136;39.463.864;-0.3658487;430000;https://www.idealista.com/inmueble/82393556/;430000;2022-02-23 11:36:20.603243;"[""Barrio Gran Vía"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;2.0;exterior;0;30/12/2021;23/02/2022;55;0
4321;2.0;100.0;;1.0;1.0;;;3.0;1.0;0.0;1;2;1;"[""Barrio Patraix"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";2021-12-30 19:10:55.424630;2021-12-30 19:10:55.424630;394.647.136;-0.3958071;170000;https://www.idealista.com/inmueble/82395188/;170000;2022-02-16 23:54:59.924303;"[""Barrio Patraix"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";patraix;con ascensor;1.0;3.0;exterior;0;30/12/2021;16/02/2022;48;1
4323;1.0;84.0;;0.0;0.0;;;3.0;1.0;0.0;1;2;1;"[""Calle mondúver"", ""Barrio Benicalap"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";2022-01-11 22:27:15.091913;2022-01-11 22:27:15.091913;394.903.491;-0.3870444000000001;79000;https://www.idealista.com/inmueble/82407251/;79000;2022-02-23 11:51:13.963917;"[""Calle mondúver"", ""Barrio Benicalap"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";benicalap;sin ascensor;0.0;1.0;exterior;0;11/01/2022;23/02/2022;43;0
4326;1.0;62.0;;0.0;0.0;;;2.0;1.0;0.0;1;2;1;"[""Barrio Mont-Olivet"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2021-12-18 21:42:34.940491;2021-12-18 21:42:34.940491;394.554;-0.36571;72000;https://www.idealista.com/inmueble/82420328/;72000;2022-02-23 11:20:38.146818;"[""Barrio Mont-Olivet"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";quatre carreres;sin ascensor;0.0;5.0;exterior;0;18/12/2021;23/02/2022;67;0
4334;1.0;100.0;;1.0;1.0;;;2.0;1.0;0.0;1;2;1;"[""Barrio La Xerea"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:33:08.827567;2021-12-30 15:33:08.827567;394.722.152;-0.3659233;400000;https://www.idealista.com/inmueble/82463501/;400000;2022-02-23 11:47:00.929639;"[""Barrio La Xerea"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;con ascensor;1.0;2.0;exterior;0;30/12/2021;23/02/2022;55;0
4336;2.0;210.0;0.0;1.0;1.0;0.0;1.0;3.0;1.0;0.0;1;2;1;"[""Barrio Penya-Roja"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";2022-01-11 21:19:49.404242;2022-01-11 21:19:49.404242;394.551.396;-0.34178990000000004;895000;https://www.idealista.com/inmueble/82465767/;895000;2022-02-23 11:42:59.256749;"[""Barrio Penya-Roja"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";camins al grau;con ascensor;1.0;;;0;11/01/2022;23/02/2022;43;0
4347;;;1.0;1.0;;1.0;;4.0;;;1;2;10;"[""Calle Reina Violant, 13"", ""Barrio Sant Pau"", ""Distrito Campanar"", ""València"", ""Valencia, València""]";2022-01-16 01:24:15.142707;2022-01-16 01:24:15.142808;394.853.909;-0.4019;358000;https://www.idealista.com/obra-nueva/82491714/;385000;2022-02-21 18:39:18.149119;"[""Calle Reina Violant, 13"", ""Barrio Sant Pau"", ""Distrito Campanar"", ""València"", ""Valencia, València""]";campanar;;;;;27000;16/01/2022;21/02/2022;36;1
4349;1.0;76.0;;0.0;0.0;;1.0;1.0;1.0;0.0;1;2;1;"[""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:42:15.480963;2021-12-30 16:42:15.480963;394.588.529;-0.3729355;186000;https://www.idealista.com/inmueble/82493340/;186000;2022-02-23 11:36:17.005964;"[""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;sin ascensor;0.0;;;0;30/12/2021;23/02/2022;55;0
4355;2.0;156.0;;1.0;;;1.0;3.0;1.0;0.0;1;2;1;"[""Barrio El Pla del Remei"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:42:10.177977;2021-12-30 16:42:10.177977;394.664.325;-0.3713928;850000;https://www.idealista.com/inmueble/82511763/;850000;2022-02-23 11:33:35.766340;"[""Barrio El Pla del Remei"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;;;0;30/12/2021;23/02/2022;55;0
4359;3.0;270.0;0.0;1.0;0.0;0.0;1.0;3.0;1.0;0.0;1;2;1;"[""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:42:13.064095;2021-12-30 16:42:13.064095;394.677.082;-0.3771156;799000;https://www.idealista.com/inmueble/82520369/;728000;2022-02-23 11:31:48.015027;"[""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;4.0;exterior;-71000;30/12/2021;23/02/2022;55;0
4361;2.0;80.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;1;1;1;"[""Barrio Arrancapins"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";2021-12-30 20:01:17.965092;2021-12-30 20:01:17.965160;3.946.666.810.000.000;-0.386448;269900;https://www.idealista.com/inmueble/82529575/;269900;2022-02-12 12:51:01.154406;"[""Barrio Arrancapins"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";extramurs;con ascensor;1.0;1.0;exterior;0;30/12/2021;12/02/2022;44;1
4367;2.0;140.0;1.0;1.0;1.0;1.0;1.0;3.0;0.0;0.0;1;2;1;"[""Calle Reina Violant, 13"", ""Barrio Sant Pau"", ""Distrito Campanar"", ""València"", ""Valencia, València""]";2022-01-11 20:28:17.587491;2022-01-11 20:28:17.587491;394.853.909;-0.4019;473000;https://www.idealista.com/inmueble/82540327/;473000;2022-02-23 11:49:13.691663;"[""Calle Reina Violant, 13"", ""Barrio Sant Pau"", ""Distrito Campanar"", ""València"", ""Valencia, València""]";campanar;con ascensor;1.0;10.0;exterior;0;11/01/2022;23/02/2022;43;0
4368;2.0;131.0;1.0;1.0;1.0;1.0;1.0;3.0;0.0;0.0;1;2;1;"[""Calle Reina Violant, 13"", ""Barrio Sant Pau"", ""Distrito Campanar"", ""València"", ""Valencia, València""]";2022-01-11 20:28:16.977531;2022-01-11 20:28:16.977531;394.853.909;-0.4019;513000;https://www.idealista.com/inmueble/82540330/;513000;2022-02-23 11:49:13.652833;"[""Calle Reina Violant, 13"", ""Barrio Sant Pau"", ""Distrito Campanar"", ""València"", ""Valencia, València""]";campanar;con ascensor;1.0;11.0;exterior;0;11/01/2022;23/02/2022;43;0
4369;1.0;46.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1;2;1;"[""Avinguda del Levante U.D., 16"", ""Barrio Nou Benicalap"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";2022-02-09 04:04:47.218167;2022-02-09 04:04:47.218236;394.954.203;-0.3890678;150000;https://www.idealista.com/inmueble/82541395/;150000;2022-02-12 13:04:34.563040;"[""Avinguda del Levante U.D., 16"", ""Barrio Nou Benicalap"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";benicalap;con ascensor;1.0;5.0;exterior;0;09/02/2022;12/02/2022;3;1
4371;2.0;99.0;;1.0;0.0;;;2.0;1.0;0.0;1;2;1;"[""Barrio El Pla del Remei"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:44:57.895590;2021-12-30 16:44:57.895590;394.695.145;-0.3677173;430000;https://www.idealista.com/inmueble/82544121/;430000;2022-02-23 11:36:12.256428;"[""Barrio El Pla del Remei"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;3.0;exterior;0;30/12/2021;23/02/2022;55;0
4375;2.0;128.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;1;2;1;"[""Barrio Patraix"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";2021-12-30 19:28:09.907902;2021-12-30 19:28:09.908018;394.584.735;-0.3898556;295000;https://www.idealista.com/inmueble/82551603/;295000;2022-02-23 11:35:37.103771;"[""Barrio Patraix"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";patraix;sin ascensor;0.0;;;0;30/12/2021;23/02/2022;55;0
4376;2.0;155.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;1;2;1;"[""Barrio Patraix"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";2021-12-30 19:28:07.881333;2021-12-30 19:28:07.881436;394.592.735;-0.3884556;325000;https://www.idealista.com/inmueble/82551604/;325000;2022-02-23 11:35:37.063486;"[""Barrio Patraix"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";patraix;sin ascensor;0.0;;;0;30/12/2021;23/02/2022;55;0
4389;;;0.0;1.0;;0.0;;3.0;;;1;2;10;"[""Calle Reus cruce Dr. Oloriz. s/n"", ""Barrio Marxalenes"", ""Distrito La Saïdia"", ""València"", ""Valencia, València""]";2022-01-16 01:24:17.824367;2022-01-16 01:24:17.824499;3.948.534;-0.3810217;273000;https://www.idealista.com/obra-nueva/82579992/;273000;2022-02-21 18:39:28.472804;"[""Calle Reus cruce Dr. Oloriz. s/n"", ""Barrio Marxalenes"", ""Distrito La Saïdia"", ""València"", ""Valencia, València""]";la saïdia;;;;;0;16/01/2022;21/02/2022;36;1
4390;3.0;279.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Passatge Doctor Serra"", ""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:48:32.794300;2021-12-30 16:48:32.794300;3.946.570.820.000.000;-0.3735156;799000;https://www.idealista.com/inmueble/82586069/;728000;2022-02-23 11:32:34.835154;"[""Passatge Doctor Serra"", ""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;4.0;exterior;-71000;30/12/2021;23/02/2022;55;0
