id;ad_characteristics_bathNumber;ad_characteristics_constructedArea;ad_characteristics_hasGarden;ad_characteristics_hasLift;ad_characteristics_hasParking;ad_characteristics_hasSwimmingPool;ad_characteristics_hasTerrace;ad_characteristics_roomNumber;ad_condition_isGoodCondition;ad_condition_isNeedsRenovating;ad_operation;ad_owner_type;ad_typology;address_location;date_insert;date_update;latitude;longitude;price;url;price_last;date_last;distrito;barrio;features;armarios empotrados;acceso adaptado;aire acondicionado;balcon;trastero;garaje incluido;calefaccion;planta;vistas;variacion_precio;day_insert;day_last;tiempo_venta;vendido
28750;1.0;62.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Calle de l'Arquitecte Tolsà, 3"", ""Barrio Els Orriols"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";2021-12-30 17:30:35.316411;2021-12-30 17:30:35.316411;39.4949153;-0.3692831;64000;https://www.idealista.com/inmueble/94895522/;64000;2022-02-12 12:20:13.111481;rascanya;els orriols;"[""62 m² construidos, 60 m² útiles"", ""3 habitaciones"", ""1 baño"", ""Segunda mano/buen estado"", ""exterior"", ""sin ascensor""]";0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0;2021-12-30;2022-02-12;44 days;1
28752;1.0;90.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;1;2;1;"[""Barrio Morvedre"", ""Distrito La Saïdia"", ""València"", ""Valencia, València""]";2021-12-30 18:37:16.194809;2021-12-30 18:37:16.194809;39.4857995;-0.37529840000000003;104000;https://www.idealista.com/inmueble/94895524/;104000;2022-02-12 12:39:03.990931;la saïdia;morvedre;"[""90 m² construidos, 80 m² útiles"", ""4 habitaciones"", ""1 baño"", ""Segunda mano/buen estado"", ""exterior"", ""sin ascensor""]";0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0;2021-12-30;2022-02-12;44 days;1
28753;1.0;90.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;1;2;1;"[""Calle de Bello, 11"", ""Barrio El Grau"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";2021-12-18 21:08:19.218967;2021-12-18 21:08:19.218967;39.459779100000006;-0.3350112;112000;https://www.idealista.com/inmueble/94895525/;100000;2021-12-30 18:24:43.375705;poblats marítims;el grau;"[""90 m² construidos, 80 m² útiles"", ""4 habitaciones"", ""1 baño"", ""Segunda mano/buen estado"", ""Planta 1ª exterior"", ""sin ascensor""]";0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;exterior;-12000;2021-12-18;2021-12-30;12 days;1
28755;1.0;55.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1;2;1;"[""Calle de Felipe Salvador s/n"", ""Barrio Aiora"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";2022-01-11 21:29:37.328843;2022-01-11 21:29:37.328843;39.4627886;-0.3394351;69000;https://www.idealista.com/inmueble/94895528/;69000;2022-02-12 13:02:45.374975;camins al grau;aiora;"[""55 m² construidos, 45 m² útiles"", ""2 habitaciones"", ""1 baño"", ""Segunda mano/buen estado"", ""Planta 5ª exterior"", ""sin ascensor""]";0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;exterior;0;2022-01-11;2022-02-12;32 days;1
28757;4.0;87.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Avenida d'Ausiàs March s/n"", ""Barrio En Corts"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2021-12-18 21:54:41.449478;2021-12-18 21:54:41.449478;39.454433;-0.3738028;133500;https://www.idealista.com/inmueble/94895530/;133500;2022-02-12 12:24:49.921623;quatre carreres;en corts;"[""87 m² construidos, 77 m² útiles"", ""3 habitaciones"", ""4 baños"", ""Segunda mano/buen estado"", ""Planta 1ª exterior"", ""con ascensor""]";0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;exterior;0;2021-12-18;2022-02-12;56 days;1
28758;1.0;80.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Calle de Bernat Gómez Igual s/n"", ""Barrio Marxalenes"", ""Distrito La Saïdia"", ""València"", ""Valencia, València""]";2021-12-30 18:44:58.867392;2021-12-30 18:44:58.867392;39.489020399999994;-0.3874043;63000;https://www.idealista.com/inmueble/94895534/;63000;2021-12-30 18:37:03.246668;la saïdia;marxalenes;"[""80 m² construidos, 70 m² útiles"", ""3 habitaciones"", ""1 baño"", ""Segunda mano/buen estado"", ""Planta 4ª exterior"", ""sin ascensor""]";0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;exterior;0;2021-12-30;2021-12-30;0 days;1
28762;1.0;71.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Calle del Lugre s/n"", ""Barrio Tormos"", ""Distrito La Saïdia"", ""València"", ""Valencia, València""]";2021-12-30 18:45:00.614090;2021-12-30 18:45:00.614090;39.489219899999995;-0.38374400000000003;90000;https://www.idealista.com/inmueble/94895548/;90000;2022-01-27 05:59:17.567419;la saïdia;tormos;"[""71 m² construidos, 61 m² útiles"", ""3 habitaciones"", ""1 baño"", ""Segunda mano/buen estado"", ""Planta 2ª exterior"", ""sin ascensor""]";0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;exterior;0;2021-12-30;2022-01-27;28 days;1
28769;1.0;85.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1;2;1;"[""Calle del Pare d'Orfens s/n"", ""Barrio El Carme"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:10:05.472827;2021-12-30 15:10:05.472827;39.4796861;-0.3778891;172500;https://www.idealista.com/inmueble/94895566/;172500;2022-01-19 02:08:35.477148;ciutat vella;el carme;"[""85 m² construidos, 75 m² útiles"", ""2 habitaciones"", ""1 baño"", ""Segunda mano/buen estado"", ""Planta 1ª exterior"", ""sin ascensor""]";0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;exterior;0;2021-12-30;2022-01-19;20 days;1
28774;1.0;72.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;1;2;1;"[""Calle de la Marina Alta s/n"", ""Barrio Sant Pau"", ""Distrito Campanar"", ""València"", ""Valencia, València""]";2022-01-11 20:37:03.570960;2022-01-11 20:37:03.570960;39.4916374;-0.40314229999999995;197000;https://www.idealista.com/inmueble/94895576/;197000;2022-01-19 02:12:21.197827;campanar;sant pau;"[""72 m² construidos, 65 m² útiles"", ""2 habitaciones"", ""1 baño"", ""Segunda mano/buen estado"", ""Planta 2ª exterior"", ""con ascensor""]";0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;exterior;0;2022-01-11;2022-01-19;8 days;1
28776;2.0;90.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;1;2;1;"[""Calle de Just Ramírez s/n"", ""Barrio Tormos"", ""Distrito La Saïdia"", ""València"", ""Valencia, València""]";2021-12-30 18:45:05.991426;2021-12-30 18:45:05.991426;39.489315399999995;-0.37898350000000003;104000;https://www.idealista.com/inmueble/94895582/;104000;2022-01-27 05:59:17.536517;la saïdia;tormos;"[""90 m² construidos, 83 m² útiles"", ""4 habitaciones"", ""2 baños"", ""Segunda mano/buen estado"", ""exterior"", ""sin ascensor""]";0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0;2021-12-30;2022-01-27;28 days;1
28778;1.0;104.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Calle de Torís s/n"", ""Barrio Patraix"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";2021-12-30 19:18:25.648192;2021-12-30 19:18:25.648192;39.4638179;-0.3923253;85000;https://www.idealista.com/inmueble/94895603/;85000;2022-01-11 18:10:52.198337;patraix;patraix;"[""104 m² construidos, 94 m² útiles"", ""3 habitaciones"", ""1 baño"", ""Segunda mano/buen estado"", ""Planta 4ª"", ""sin ascensor""]";0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;;0;2021-12-30;2022-01-11;12 days;1
28779;2.0;120.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Paseo de l'Albereda s/n"", ""Barrio Penya-Roja"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";2022-01-11 21:29:42.073373;2022-01-11 21:29:42.073373;39.4598423;-0.3530412;325000;https://www.idealista.com/inmueble/94895607/;325000;2022-01-27 06:17:50.108447;camins al grau;penya-roja;"[""120 m² construidos, 102 m² útiles"", ""3 habitaciones"", ""2 baños"", ""Segunda mano/buen estado"", ""Planta 3ª exterior"", ""con ascensor""]";0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;exterior;0;2022-01-11;2022-01-27;16 days;1
28780;1.0;71.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Calle de l'Olivereta s/n"", ""Barrio Nou Moles"", ""Distrito L'Olivereta"", ""València"", ""Valencia, València""]";2022-01-11 18:44:54.340716;2022-01-11 18:44:54.340716;39.4722023;-0.3962579;63000;https://www.idealista.com/inmueble/94895614/;63000;2022-02-12 12:37:44.420133;l'olivereta;nou moles;"[""71 m² construidos, 59 m² útiles"", ""3 habitaciones"", ""1 baño"", ""Segunda mano/buen estado"", ""Planta 3ª interior"", ""sin ascensor""]";0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;interior;0;2022-01-11;2022-02-12;32 days;1
28781;1.0;74.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Calle del Reverend José Maria Pinazo s/n"", ""Barrio Sant Llorenç"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";2021-12-30 17:30:16.426979;2021-12-30 17:30:16.426979;39.4878099;-0.3640665;107500;https://www.idealista.com/inmueble/94895622/;107500;2022-02-12 12:20:12.848419;rascanya;sant llorenç;"[""74 m² construidos, 65 m² útiles"", ""3 habitaciones"", ""1 baño"", ""Segunda mano/buen estado"", ""Planta 5ª exterior"", ""sin ascensor""]";0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;exterior;0;2021-12-30;2022-02-12;44 days;1
28782;3.0;215.0;0.0;1.0;1.0;0.0;0.0;4.0;1.0;0.0;1;2;1;"[""Calle del Comte de Salvatierra"", ""Barrio El Pla del Remei"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:20:11.252998;2021-12-30 16:20:11.252998;39.4699463;-0.3666333;1200000;https://www.idealista.com/inmueble/94895757/;1200000;2022-01-27 06:01:41.261059;l'eixample;el pla del remei;"[""215 m² construidos"", ""4 habitaciones"", ""3 baños"", ""Plaza de garaje incluida en el precio"", ""Segunda mano/buen estado"", ""Armarios empotrados"", ""Calefacción individual: Gas natural"", ""Planta 2ª exterior"", ""con ascensor"", ""Aire acondicionado""]";1.0;0.0;1.0;0.0;0.0;1.0;1.0;2.0;exterior;0;2021-12-30;2022-01-27;28 days;1
28787;3.0;271.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;1;2;1;"[""Gran Vía del Marqués del Turia"", ""Barrio Gran Vía"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:20:13.467520;2021-12-30 16:20:13.467520;39.465947299999996;-0.3669019;850000;https://www.idealista.com/inmueble/94896840/;850000;2022-01-27 06:01:41.238566;l'eixample;gran vía;"[""271 m² construidos, 244 m² útiles"", ""5 habitaciones"", ""3 baños"", ""Balcón"", ""Segunda mano/buen estado"", ""Armarios empotrados"", ""Orientación este, oeste"", ""Construido en 1925"", ""Planta 5ª exterior"", ""con ascensor"", ""Aire acondicionado""]";1.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;exterior;0;2021-12-30;2022-01-27;28 days;1
28794;2.0;85.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Calle de José María Haro"", ""Barrio Beteró"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";2021-12-18 21:08:20.453511;2021-12-18 21:08:20.453511;39.4726773;-0.33541;199000;https://www.idealista.com/inmueble/94897774/;199000;2022-01-19 01:48:53.747252;poblats marítims;beteró;"[""85 m² construidos"", ""3 habitaciones"", ""2 baños"", ""Segunda mano/buen estado"", ""Armarios empotrados"", ""Orientación oeste"", ""Construido en 2010"", ""Calefacción individual"", ""Acceso adaptado a personas con movilidad reducida"", ""Planta 4ª exterior"", ""con ascensor"", ""Aire acondicionado""]";1.0;1.0;1.0;0.0;0.0;0.0;1.0;4.0;exterior;0;2021-12-18;2022-01-19;32 days;1
28816;1.0;91.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Barrio Patraix"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";2021-12-30 18:57:10.377873;2021-12-30 18:57:10.377873;39.4648297;-0.3925691;118000;https://www.idealista.com/inmueble/94900816/;118000;2022-01-19 01:46:12.532621;patraix;patraix;"[""91 m² construidos"", ""3 habitaciones"", ""1 baño"", ""Balcón"", ""Segunda mano/buen estado"", ""Armarios empotrados"", ""Orientación norte, este"", ""Construido en 1958"", ""No dispone de calefacción"", ""Planta 3ª exterior"", ""con ascensor""]";1.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;exterior;0;2021-12-30;2022-01-19;20 days;1
28826;2.0;148.0;0.0;1.0;1.0;0.0;1.0;3.0;1.0;0.0;1;2;1;"[""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:20:06.551941;2021-12-30 16:20:06.551941;39.4606613;-0.36795859999999997;415000;https://www.idealista.com/inmueble/94901985/;415000;2022-01-15 00:07:35.629368;l'eixample;russafa;"[""148 m² construidos"", ""3 habitaciones"", ""2 baños"", ""Terraza"", ""Plaza de garaje incluida en el precio"", ""Segunda mano/buen estado"", ""Orientación este"", ""Construido en 1977"", ""exterior"", ""con ascensor"", ""Aire acondicionado""]";0.0;0.0;1.0;0.0;0.0;1.0;0.0;;;0;2021-12-30;2022-01-15;16 days;1
28859;2.0;142.0;0.0;1.0;1.0;0.0;1.0;4.0;1.0;0.0;1;2;1;"[""Calle de Fernando el Católico"", ""Barrio El Botànic"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";2021-12-30 20:30:25.102716;2021-12-30 20:30:25.102716;39.4749172;-0.3854769;400000;https://www.idealista.com/inmueble/94905618/;400000;2022-01-27 06:08:04.494221;extramurs;el botànic;"[""142 m² construidos"", ""4 habitaciones"", ""2 baños"", ""Terraza"", ""Plaza de garaje por 15.000 € adicionales"", ""Segunda mano/buen estado"", ""Armarios empotrados"", ""Construido en 1968"", ""Calefacción individual: Gas natural"", ""Planta 1ª exterior"", ""con ascensor""]";1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;exterior;0;2021-12-30;2022-01-27;28 days;1
28862;2.0;184.0;1.0;0.0;1.0;0.0;1.0;4.0;1.0;0.0;1;2;2;"[""Barrio La Punta"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2021-12-18 21:54:46.691413;2021-12-18 21:54:46.691413;39.440070500000004;-0.34110240000000003;175000;https://www.idealista.com/inmueble/94905896/;175000;2022-02-16 23:36:49.654068;quatre carreres;la punta;"[""Chalet pareado"", ""2 plantas"", ""184 m² construidos"", ""4 habitaciones"", ""2 baños"", ""Parcela de 348 m²"", ""Terraza"", ""Plaza de garaje incluida en el precio"", ""Segunda mano/buen estado"", ""Armarios empotrados"", ""Trastero"", ""Construido en 1996"", ""Aire acondicionado"", ""Jardín""]";1.0;0.0;1.0;0.0;1.0;1.0;0.0;;;0;2021-12-18;2022-02-16;60 days;1
28870;1.0;96.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Calle Ángel Villena"", ""Barrio Na Rovella"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2022-02-09 02:37:06.728393;2022-02-09 02:37:06.728438;39.448296500000005;-0.3663856;81000;https://www.idealista.com/inmueble/94906782/;81000;2022-02-12 12:22:58.822685;quatre carreres;na rovella;"[""96 m² construidos"", ""3 habitaciones"", ""1 baño"", ""Segunda mano/buen estado"", ""Construido en 1973"", ""No dispone de calefacción"", ""Acceso adaptado a personas con movilidad reducida"", ""Vivienda apta para su uso por personas con movilidad reducida"", ""Planta 11ª exterior"", ""con ascensor"", ""Aire acondicionado""]";0.0;1.0;1.0;0.0;0.0;0.0;1.0;11.0;exterior;0;2022-02-09;2022-02-12;3 days;1
28895;1.0;69.0;0.0;1.0;0.0;0.0;1.0;3.0;1.0;0.0;1;2;1;"[""Calle d'Archena"", ""Barrio Soternes"", ""Distrito L'Olivereta"", ""València"", ""Valencia, València""]";2022-01-11 18:44:56.288161;2022-01-11 18:44:56.288161;39.4698221;-0.40471740000000006;105000;https://www.idealista.com/inmueble/94911087/;99000;2022-02-09 03:11:43.499045;l'olivereta;soternes;"[""69 m² construidos, 65 m² útiles"", ""3 habitaciones"", ""1 baño"", ""Terraza"", ""Segunda mano/buen estado"", ""Construido en 1958"", ""No dispone de calefacción"", ""Planta 1ª"", ""con ascensor"", ""Aire acondicionado""]";0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;;-6000;2022-01-11;2022-02-09;29 days;1
28896;1.0;77.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;1;2;1;"[""Calle del Picaio"", ""Barrio Benicalap"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";2022-01-11 22:37:37.675412;2022-01-11 22:37:37.675412;39.492191399999996;-0.3884626;54500;https://www.idealista.com/inmueble/94911246/;54500;2022-01-11 22:17:29.792065;benicalap;benicalap;"[""77 m² construidos, 67 m² útiles"", ""4 habitaciones"", ""1 baño"", ""Segunda mano/buen estado"", ""Orientación norte"", ""Planta 3ª"", ""sin ascensor""]";0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;;0;2022-01-11;2022-01-11;0 days;1
28900;2.0;105.0;0.0;1.0;1.0;1.0;1.0;2.0;0.0;0.0;1;2;1;"[""Avenida Antonio Ferrandis esquina Carretera Fuente San Luis s/n"", ""Barrio Ciutat de les Arts i de les Ciencies"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2021-12-18 21:54:49.382626;2021-12-18 21:54:49.382626;39.44732;-0.3673699;242500;https://www.idealista.com/inmueble/94912621/;249500;2022-02-09 02:38:42.416670;quatre carreres;ciutat de les arts i de les ciencies;"[""105 m² construidos"", ""2 habitaciones"", ""2 baños"", ""Terraza"", ""Plaza de garaje incluida en el precio"", ""Promoción de obra nueva"", ""Armarios empotrados"", ""Trastero"", ""Calefacción individual"", ""Planta 3ª exterior"", ""con ascensor"", ""Aire acondicionado"", ""Piscina""]";1.0;0.0;1.0;0.0;1.0;1.0;1.0;3.0;exterior;7000;2021-12-18;2022-02-09;53 days;1
28901;2.0;105.0;0.0;1.0;1.0;1.0;1.0;2.0;0.0;0.0;1;2;1;"[""Avenida Antonio Ferrandis esquina Carretera Fuente San Luis s/n"", ""Barrio Ciutat de les Arts i de les Ciencies"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2021-12-18 21:54:48.045558;2021-12-18 21:54:48.045558;39.44732;-0.3673699;231500;https://www.idealista.com/inmueble/94912642/;231500;2022-01-27 05:47:57.824209;quatre carreres;ciutat de les arts i de les ciencies;"[""105 m² construidos"", ""2 habitaciones"", ""2 baños"", ""Terraza"", ""Plaza de garaje incluida en el precio"", ""Promoción de obra nueva"", ""Armarios empotrados"", ""Trastero"", ""Calefacción individual"", ""Planta 2ª exterior"", ""con ascensor"", ""Aire acondicionado"", ""Piscina""]";1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0;exterior;0;2021-12-18;2022-01-27;40 days;1
28902;2.0;89.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Barrio Mont-Olivet"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2021-12-18 21:54:50.808913;2021-12-18 21:54:50.808913;39.461951299999996;-0.3619314;237000;https://www.idealista.com/inmueble/94912725/;237000;2022-02-12 12:24:49.761038;quatre carreres;mont-olivet;"[""89 m² construidos"", ""3 habitaciones"", ""2 baños"", ""Segunda mano/buen estado"", ""Armarios empotrados"", ""Construido en 1955"", ""No dispone de calefacción"", ""Planta 4ª exterior"", ""con ascensor"", ""Aire acondicionado""]";1.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;exterior;0;2021-12-18;2022-02-12;56 days;1
28904;3.0;224.0;0.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0;1;2;1;"[""Calle de la Pau"", ""Barrio La Xerea"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:49:11.245682;2021-12-30 15:49:11.245682;39.4710653;-0.36905479999999996;900000;https://www.idealista.com/inmueble/94913148/;900000;2022-01-11 20:56:49.195699;ciutat vella;la xerea;"[""224 m² construidos"", ""6 habitaciones"", ""3 baños"", ""Segunda mano/buen estado"", ""Armarios empotrados"", ""Construido en 1935"", ""Calefacción individual: Gas natural"", ""Planta 3ª exterior"", ""con ascensor"", ""Aire acondicionado""]";1.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;exterior;0;2021-12-30;2022-01-11;12 days;1
28922;1.0;108.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;1;2;1;"[""Calle de Rubén Vela"", ""Barrio En Corts"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2021-12-18 21:35:00.742551;2021-12-18 21:35:00.742551;39.453005700000006;-0.37405370000000004;149000;https://www.idealista.com/inmueble/94916082/;149000;2022-01-19 01:39:09.317869;quatre carreres;en corts;"[""108 m² construidos, 92 m² útiles"", ""4 habitaciones"", ""1 baño"", ""Segunda mano/buen estado"", ""Armarios empotrados"", ""Planta 2ª exterior"", ""con ascensor""]";1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;exterior;0;2021-12-18;2022-01-19;32 days;1
28937;1.0;59.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1;2;1;"[""Calle de Ramón Perellós"", ""Urb. Urb Comercial"", ""Barrio Barrio de Favara"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";2021-12-30 19:18:24.229594;2021-12-30 19:18:24.229723;39.455363500000004;-0.3922124;169000;https://www.idealista.com/inmueble/94919169/;169000;2021-12-30 19:03:30.383769;patraix;de favara;"[""59 m² construidos, 51 m² útiles"", ""1 habitación"", ""1 baño"", ""Terraza"", ""Segunda mano/buen estado"", ""Armarios empotrados"", ""Orientación norte, este"", ""Construido en 2021"", ""Planta 1ª exterior"", ""sin ascensor"", ""Aire acondicionado""]";1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;exterior;0;2021-12-30;2021-12-30;0 days;1
28955;2.0;111.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1;2;1;"[""Calle de Riu Nervión"", ""Barrio Nou Benicalap"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";2022-01-11 22:37:40.297195;2022-01-11 22:37:40.297195;39.4946261;-0.3818184;265000;https://www.idealista.com/inmueble/94921498/;265000;2022-02-12 13:06:05.875945;benicalap;nou benicalap;"[""111 m² construidos, 88 m² útiles"", ""2 habitaciones"", ""2 baños"", ""Terraza"", ""Balcón"", ""Plaza de garaje incluida en el precio"", ""Segunda mano/buen estado"", ""Armarios empotrados"", ""Trastero"", ""Orientación sur, oeste"", ""Construido en 2020"", ""Calefacción individual"", ""Acceso adaptado a personas con movilidad reducida"", ""Planta 6ª exterior"", ""con ascensor"", ""Aire acondicionado"", ""Piscina"", ""Zonas verdes""]";1.0;1.0;1.0;1.0;1.0;1.0;1.0;6.0;exterior;0;2022-01-11;2022-02-12;32 days;1
28959;1.0;53.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1;2;1;"[""Calle Major de Natzaret"", ""Barrio Natzaret"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";2022-01-27 05:56:07.925909;2022-01-27 05:56:07.925952;39.4510558;-0.33459390000000006;53000;https://www.idealista.com/inmueble/94922003/;53000;2022-02-09 02:26:03.008082;poblats marítims;natzaret;"[""53 m² construidos"", ""3 habitaciones"", ""1 baño"", ""Segunda mano/para reformar"", ""Orientación norte"", ""Construido en 1960"", ""No dispone de calefacción"", ""Bajo"", ""sin ascensor""]";0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0;2022-01-27;2022-02-09;13 days;1
28961;3.0;283.0;0.0;0.0;1.0;0.0;1.0;4.0;1.0;0.0;1;2;2;"[""Calle de Beniferri"", ""Barrio Beniferri"", ""Distrito Campanar"", ""València"", ""Valencia, València""]";2022-01-11 20:37:11.126061;2022-01-11 20:37:11.126061;39.4971412;-0.4084989;417600;https://www.idealista.com/inmueble/94922140/;418800;2022-01-27 06:18:59.606230;campanar;beniferri;"[""Casa o chalet independiente"", ""283 m² construidos, 240 m² útiles"", ""4 habitaciones"", ""3 baños"", ""Terraza"", ""Plaza de garaje incluida en el precio"", ""Segunda mano/buen estado"", ""Construido en 2003"", ""Calefacción individual: Gas natural"", ""Aire acondicionado""]";0.0;0.0;1.0;0.0;0.0;1.0;1.0;;;1200;2022-01-11;2022-01-27;16 days;1
28963;2.0;110.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Calle de Sagunt"", ""Barrio Sant Antoni"", ""Distrito La Saïdia"", ""València"", ""Valencia, València""]";2021-12-30 18:36:46.655704;2021-12-30 18:36:46.655704;39.4918419;-0.373904;202000;https://www.idealista.com/inmueble/94922210/;202000;2022-01-24 02:48:26.064801;la saïdia;sant antoni;"[""110 m² construidos, 85 m² útiles"", ""3 habitaciones"", ""2 baños"", ""Segunda mano/buen estado"", ""No dispone de calefacción"", ""Planta 4ª""]";0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;;0;2021-12-30;2022-01-24;25 days;1
28966;1.0;78.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;1;2;1;"[""Calle d'Agustín Lara"", ""Barrio Els Orriols"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";2021-12-30 17:30:30.946721;2021-12-30 17:30:30.946721;39.494454100000006;-0.3731511;62000;https://www.idealista.com/inmueble/94922216/;62000;2022-01-24 02:36:57.189497;rascanya;els orriols;"[""78 m² construidos"", ""4 habitaciones"", ""1 baño"", ""Segunda mano/buen estado"", ""No dispone de calefacción"", ""Planta 3ª""]";0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;;0;2021-12-30;2022-01-24;25 days;1
28971;1.0;86.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1;2;1;"[""Calle de Sant Joan de la Penya"", ""Barrio Els Orriols"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";2021-12-30 17:30:28.441663;2021-12-30 17:30:28.441663;39.494979;-0.36741050000000003;60039;https://www.idealista.com/inmueble/94922229/;60039;2021-12-30 17:30:07.045929;rascanya;els orriols;"[""86 m² construidos, 75 m² útiles"", ""1 habitación"", ""1 baño"", ""Segunda mano/buen estado"", ""No dispone de calefacción"", ""Planta 3ª exterior""]";0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;exterior;0;2021-12-30;2021-12-30;0 days;1
