"";"baños";"m2";"jardin";"ascensor";"piscina";"terraza";"habitaciones";"a_reformar";"tipo_vendedor";"latitud";"longitud";"url";"precio_final";"distrito";"barrio";"armarios.empotrados";"acceso.adaptado";"aire.acondicionado";"balcon";"trastero";"garaje.incluido";"calefaccion";"planta";"vistas";"variacion_precio";"dias_venta";"planta_cat";"preciom2"
"481";2;256;"0";"1";"0";"0";4;"1";"2";39,4687685;-0,3767241;"https://www.idealista.com/inmueble/91629690/";575000;"ciutat vella";"sant francesc";"1";"1";"0";"1";"0";"0";"1";5;"1";0;28;"Alta";2246,09375
"482";2;161;"0";"1";"0";"0";4;"0";"2";39,4685519;-0,3847983;"https://www.idealista.com/inmueble/91635008/";232000;"extramurs";"arrancapins";"1";"0";"1";"1";"1";"1";"1";2;"1";-7900;51;"Baja";1440,99378881988
"483";2;114;"0";"1";"0";"0";3;"0";"2";39,4673;-0,38857;"https://www.idealista.com/inmueble/91638588/";265000;"extramurs";"arrancapins";"1";"1";"1";"1";"0";"1";"0";4;"1";0;0;"Media";2324,56140350877
"484";1;59;"0";"1";"0";"0";1;"0";"2";39,4650905;-0,3890409;"https://www.idealista.com/inmueble/91640218/";150000;"patraix";"patraix";"0";"0";"0";"0";"0";"0";"0";1;"1";0;44;"Baja";2542,37288135593
"485";2;150;"0";"1";"0";"1";3;"0";"2";39,4650905;-0,3890409;"https://www.idealista.com/inmueble/91640277/";350000;"patraix";"patraix";"0";"0";"0";"0";"0";"0";"0";3;"1";0;44;"Media";2333,33333333333
"486";2;129;"0";"1";"0";"0";4;"0";"2";39,4616781;-0,3915999;"https://www.idealista.com/inmueble/91641963/";185000;"patraix";"patraix";"1";"0";"0";"0";"0";"1";"1";3;"1";0;0;"Media";1434,10852713178
"487";4;137;"1";"1";"0";"1";3;"0";"2";39,4772865;-0,3244793;"https://www.idealista.com/inmueble/91643229/";730000;"poblats marítims";"playa de la malvarrosa";"1";"0";"1";"0";"1";"1";"1";2;"1";0;24;"Baja";5328,46715328467
"488";2;100;"0";"1";"0";"1";3;"0";"2";39,4977078;-0,3790074;"https://www.idealista.com/inmueble/91644526/";333000;"rascanya";"torrefiel";"0";"0";"0";"0";"1";"1";"0";6;"1";0;28;"Alta";3330
"489";1;45;"0";"1";"0";"1";1;"0";"2";39,4666158;-0,3418066;"https://www.idealista.com/inmueble/91644941/";146500;"camins al grau";"aiora";"1";"0";"1";"1";"0";"0";"1";4;"1";0;8;"Media";3255,55555555556
"490";4;157;"0";"1";"0";"1";3;"0";"2";39,4781865;-0,3265793;"https://www.idealista.com/inmueble/91648847/";730000;"poblats marítims";"playa de la malvarrosa";"0";"0";"1";"0";"0";"1";"0";9;"1";0;27;"Alta";4649,68152866242
"491";1;68;"0";"0";"0";"0";3;"1";"2";39,4860378;-0,3567543;"https://www.idealista.com/inmueble/91658688/";102000;"benimaclet";"benimaclet";"0";"0";"0";"1";"0";"0";"1";2;"1";0;8;"Baja";1500
"492";2;153;"0";"1";"0";"1";6;"0";"2";39,4700776;-0,3833607;"https://www.idealista.com/inmueble/91658974/";260000;"extramurs";"el botànic";"1";"1";"1";"0";"0";"0";"0";1;"1";0;35;"Baja";1699,34640522876
"493";2;118;"0";"1";"0";"0";2;"0";"2";39,4791758;-0,3591642;"https://www.idealista.com/inmueble/91666387/";350000;"el pla del real";"ciutat universitària";"0";"0";"1";"0";"0";"0";"1";9;"1";0;51;"Alta";2966,10169491525
"494";2;121;"0";"1";"0";"1";3;"0";"1";39,4640889;-0,3408963;"https://www.idealista.com/inmueble/91669412/";330000;"camins al grau";"aiora";"1";"1";"0";"1";"0";"0";"0";1;"1";0;13;"Baja";2727,27272727273
"495";2;118;"0";"1";"0";"0";2;"0";"2";39,481244;-0,359215;"https://www.idealista.com/inmueble/91687396/";350000;"el pla del real";"jaume roig";"1";"0";"1";"0";"0";"1";"1";9;"1";0;51;"Alta";2966,10169491525
"496";2;155;"1";"1";"0";"0";5;"0";"2";39,473432;-0,367942;"https://www.idealista.com/inmueble/91689211/";525000;"l'eixample";"el pla del remei";"1";"1";"1";"0";"1";"1";"1";5;"1";0;28;"Alta";3387,09677419355
"497";2;102;"0";"0";"0";"0";3;"0";"2";39,4680594;-0,3536961;"https://www.idealista.com/inmueble/91698377/";180000;"camins al grau";"albors";"0";"0";"0";"0";"0";"0";"0";1;"1";0;25;"Baja";1764,70588235294
"498";1;73;"0";"0";"0";"0";3;"0";"2";39,455958;-0,3667407;"https://www.idealista.com/inmueble/91708005/";70300;"quatre carreres";"mont-olivet";"0";"0";"0";"0";"0";"0";"0";5;"0";0;0;"Alta";963,013698630137
"499";2;220;"0";"1";"0";"0";5;"0";"2";39,4651312;-0,3834171;"https://www.idealista.com/inmueble/91731446/";495000;"extramurs";"arrancapins";"1";"0";"1";"0";"1";"0";"0";2;"1";0;29;"Baja";2250
"500";3;210;"0";"1";"0";"0";4;"0";"2";39,4702065;-0,3754562;"https://www.idealista.com/inmueble/91751289/";550000;"ciutat vella";"sant francesc";"1";"0";"1";"1";"0";"0";"0";6;"1";0;0;"Alta";2619,04761904762
"501";2;121;"0";"1";"0";"0";3;"0";"2";39,4783845;-0,3321838;"https://www.idealista.com/inmueble/91756637/";220000;"poblats marítims";"playa de la malvarrosa";"1";"0";"1";"0";"1";"1";"1";2;"1";0;0;"Baja";1818,18181818182
"502";2;112;"1";"1";"1";"1";3;"0";"2";39,4936513;-0,4004428;"https://www.idealista.com/inmueble/91763073/";295000;"benicalap";"benicalap";"1";"0";"1";"1";"1";"1";"1";4;"1";0;8;"Media";2633,92857142857
"503";1;96;"0";"1";"0";"0";2;"0";"2";39,4560389;-0,3576857;"https://www.idealista.com/inmueble/91769788/";230000;"quatre carreres";"ciutat de les arts i de les ciencies";"1";"0";"1";"1";"0";"0";"0";5;"1";0;0;"Alta";2395,83333333333
"504";2;84;"0";"1";"0";"0";1;"0";"2";39,4723613;-0,3777233;"https://www.idealista.com/inmueble/91775388/";590000;"ciutat vella";"sant francesc";"1";"0";"1";"1";"0";"0";"1";6;"1";0;28;"Alta";7023,80952380952
"505";2;113;"0";"1";"0";"0";3;"0";"2";39,4950599;-0,399462;"https://www.idealista.com/inmueble/91779568/";307290;"benicalap";"benicalap";"0";"0";"0";"0";"0";"0";"0";13;"1";0;4;"Alta";2719,38053097345
"506";3;383;"0";"1";"0";"1";6;"0";"2";39,4699413;-0,3614917;"https://www.idealista.com/inmueble/91779973/";1600000;"el pla del real";"mestalla";"1";"0";"1";"1";"0";"1";"1";9;"1";0;41;"Alta";4177,54569190601
"507";1;71;"0";"0";"0";"0";3;"0";"2";39,4872708;-0,3845656;"https://www.idealista.com/inmueble/91784130/";90000;"la saïdia";"tormos";"0";"0";"0";"0";"0";"0";"0";1;"1";0;28;"Baja";1267,60563380282
"508";2;100;"0";"0";"0";"0";4;"1";"2";39,473852;-0,3560684;"https://www.idealista.com/inmueble/91817087/";160000;"el pla del real";"mestalla";"0";"1";"0";"0";"0";"0";"1";0;"1";-50000;28;"Baja";1600
"509";1;95;"0";"1";"0";"0";4;"0";"2";39,4756547;-0,3792495;"https://www.idealista.com/inmueble/91819422/";259000;"ciutat vella";"el carme";"0";"0";"0";"1";"0";"1";"0";3;"1";0;8;"Media";2726,31578947368
"510";1;80;"0";"0";"0";"1";3;"0";"2";39,4548734;-0,3727194;"https://www.idealista.com/inmueble/91821364/";90500;"quatre carreres";"en corts";"0";"1";"0";"1";"0";"0";"0";4;"1";0;12;"Media";1131,25
"511";2;104;"0";"1";"0";"0";3;"0";"2";39,4542491;-0,4005525;"https://www.idealista.com/inmueble/91826108/";170097;"patraix";"sant isidre";"0";"0";"0";"0";"1";"1";"0";2;"1";0;15;"Baja";1635,54807692308
"512";2;120;"0";"1";"0";"0";3;"0";"2";39,4535296;-0,3705539;"https://www.idealista.com/inmueble/91830215/";205000;"quatre carreres";"en corts";"1";"1";"1";"0";"1";"1";"1";3;"1";0;40;"Media";1708,33333333333
"513";2;172;"0";"1";"1";"1";3;"0";"2";39,4921769;-0,4021961;"https://www.idealista.com/inmueble/91834572/";550000;"campanar";"sant pau";"0";"0";"1";"1";"1";"1";"1";2;"1";0;16;"Baja";3197,67441860465
"514";4;298;"0";"1";"0";"1";4;"0";"2";39,4656516;-0,3603407;"https://www.idealista.com/inmueble/91836406/";1800000;"l'eixample";"gran vía";"1";"0";"1";"1";"0";"1";"1";4;"1";0;28;"Media";6040,26845637584
"515";2;112;"0";"1";"0";"0";3;"0";"2";39,4873366;-0,3858159;"https://www.idealista.com/inmueble/91836620/";260000;"la saïdia";"marxalenes";"1";"0";"1";"1";"0";"0";"1";7;"1";0;28;"Alta";2321,42857142857
"516";1;127;"0";"1";"0";"1";4;"0";"2";39,457091;-0,3956492;"https://www.idealista.com/inmueble/91838670/";126000;"patraix";"de favara";"0";"1";"1";"0";"0";"0";"1";3;"1";0;28;"Media";992,125984251968
"517";2;108;"0";"1";"0";"1";4;"0";"2";39,4723717;-0,3827812;"https://www.idealista.com/inmueble/91840454/";230000;"ciutat vella";"el pilar";"0";"0";"0";"0";"0";"0";"1";1;"1";0;12;"Baja";2129,62962962963
"518";3;168;"0";"1";"0";"0";3;"0";"2";39,4708657;-0,3312962;"https://www.idealista.com/inmueble/91849114/";315000;"poblats marítims";"el cabanyal-el canyamelar";"0";"0";"1";"1";"0";"0";"0";1;"1";0;40;"Baja";1875
"519";1;80;"0";"1";"0";"0";3;"0";"2";39,4702717;-0,3901335;"https://www.idealista.com/inmueble/91856180/";155000;"extramurs";"arrancapins";"1";"0";"0";"0";"0";"0";"1";9;"1";0;32;"Alta";1937,5
"520";2;129;"0";"1";"0";"0";3;"0";"2";39,460498;-0,3892133;"https://www.idealista.com/inmueble/91856675/";205000;"patraix";"patraix";"1";"0";"1";"0";"0";"1";"1";2;"1";0;44;"Baja";1589,14728682171
"521";3;162;"0";"1";"0";"0";3;"1";"2";39,4715152;-0,3654233;"https://www.idealista.com/inmueble/91862076/";550000;"ciutat vella";"la xerea";"1";"0";"0";"0";"0";"1";"1";8;"1";0;28;"Alta";3395,06172839506
"522";1;79;"1";"1";"1";"0";1;"0";"2";39,4870088;-0,4028193;"https://www.idealista.com/inmueble/91866076/";163280;"campanar";"sant pau";"1";"0";"1";"0";"1";"0";"0";6;"1";0;13;"Alta";2066,83544303797
"523";2;129;"0";"1";"0";"0";3;"0";"2";39,4748421;-0,3763315;"https://www.idealista.com/inmueble/91869188/";460000;"ciutat vella";"la seu";"0";"0";"1";"1";"0";"0";"1";2;"1";0;44;"Baja";3565,89147286822
"524";2;190;"0";"1";"0";"0";3;"0";"2";39,466359;-0,3703071;"https://www.idealista.com/inmueble/91869359/";740000;"l'eixample";"el pla del remei";"1";"0";"1";"0";"0";"1";"1";3;"1";0;3;"Media";3894,73684210526
"525";2;115;"0";"1";"0";"0";2;"0";"2";39,4785473;-0,3829924;"https://www.idealista.com/inmueble/91869720/";295000;"ciutat vella";"el carme";"1";"0";"1";"0";"0";"0";"1";3;"1";0;28;"Media";2565,21739130435
"526";2;143;"0";"1";"0";"0";3;"0";"2";39,4588083;-0,3901947;"https://www.idealista.com/inmueble/91880201/";205000;"patraix";"patraix";"1";"0";"1";"1";"0";"0";"0";3;"1";0;0;"Media";1433,56643356643
"527";3;185;"0";"1";"0";"1";4;"0";"2";39,4771132;-0,3794136;"https://www.idealista.com/inmueble/91898150/";420000;"ciutat vella";"el carme";"1";"1";"0";"0";"0";"0";"1";2;"1";0;28;"Baja";2270,27027027027
"528";1;70;"0";"1";"0";"0";2;"0";"2";39,4591969;-0,3766942;"https://www.idealista.com/inmueble/91899204/";175100;"l'eixample";"russafa";"1";"0";"0";"0";"0";"0";"0";4;"1";0;20;"Media";2501,42857142857
"529";1;127;"0";"1";"0";"0";4;"0";"2";39,455291;-0,3936492;"https://www.idealista.com/inmueble/91900673/";126000;"patraix";"de favara";"0";"0";"0";"1";"0";"0";"1";3;"1";0;28;"Media";992,125984251968
"530";3;192;"0";"1";"0";"1";5;"1";"2";39,4669413;-0,3615917;"https://www.idealista.com/inmueble/91910499/";1600000;"el pla del real";"mestalla";"1";"0";"1";"0";"1";"1";"1";9;"1";0;51;"Alta";8333,33333333333
"531";2;184;"0";"1";"0";"1";4;"0";"2";39,462231;-0,3409125;"https://www.idealista.com/inmueble/91922589/";396000;"camins al grau";"aiora";"1";"1";"1";"1";"1";"1";"1";2;"1";0;13;"Baja";2152,17391304348
"532";2;130;"0";"1";"0";"1";3;"0";"2";39,456114;-0,3838761;"https://www.idealista.com/inmueble/91924423/";181000;"jesús";"la raiosa";"1";"1";"1";"1";"1";"1";"1";1;"1";0;0;"Baja";1392,30769230769
"533";2;152;"0";"0";"0";"0";5;"0";"2";39,4664529;-0,3861956;"https://www.idealista.com/inmueble/91941794/";220500;"extramurs";"arrancapins";"0";"0";"0";"0";"0";"0";"0";5;"1";0;19;"Alta";1450,65789473684
"534";1;49;"0";"1";"1";"0";1;"0";"2";39,4864088;-0,4043193;"https://www.idealista.com/inmueble/91952818/";163280;"campanar";"sant pau";"1";"0";"0";"0";"1";"1";"0";5;"1";0;0;"Alta";3332,24489795918
"535";1;45;"0";"0";"0";"0";1;"1";"2";39,4683271;-0,4031715;"https://www.idealista.com/inmueble/91958555/";29300;"l'olivereta";"tres forques";"0";"0";"0";"0";"0";"0";"0";4;"0";0;0;"Media";651,111111111111
"536";2;146;"0";"1";"0";"1";6;"0";"2";39,4599485;-0,3662829;"https://www.idealista.com/inmueble/91995457/";405000;"l'eixample";"russafa";"0";"1";"0";"0";"0";"0";"1";1;"1";0;49;"Baja";2773,97260273973
"537";2;108;"1";"1";"1";"0";3;"0";"2";39,4925247;-0,3855147;"https://www.idealista.com/inmueble/92002781/";225000;"benicalap";"nou benicalap";"1";"1";"1";"0";"0";"1";"1";6;"1";0;16;"Alta";2083,33333333333
"538";2;142;"0";"1";"0";"1";4;"0";"2";39,4446861;-0,3789221;"https://www.idealista.com/inmueble/92008092/";391000;"quatre carreres";"malilla";"1";"0";"0";"0";"0";"0";"0";6;"1";0;63;"Alta";2753,52112676056
"539";2;105;"0";"1";"0";"1";2;"0";"2";39,4446861;-0,3789221;"https://www.idealista.com/inmueble/92008119/";241000;"quatre carreres";"malilla";"1";"0";"0";"0";"0";"0";"0";3;"1";0;40;"Media";2295,2380952381
"540";2;76;"0";"0";"0";"0";1;"0";"2";39,4756015;-0,3779625;"https://www.idealista.com/inmueble/92011230/";149000;"ciutat vella";"el carme";"1";"0";"1";"0";"0";"0";"1";0;"1";0;16;"Baja";1960,52631578947
"541";1;66;"0";"1";"0";"0";2;"0";"2";39,4711017;-0,3951089;"https://www.idealista.com/inmueble/92013380/";84000;"l'olivereta";"nou moles";"0";"0";"1";"1";"0";"0";"1";1;"1";0;32;"Baja";1272,72727272727
"542";1;45;"0";"0";"0";"0";2;"1";"2";39,4683271;-0,4031715;"https://www.idealista.com/inmueble/92016867/";29300;"l'olivereta";"tres forques";"0";"0";"0";"0";"0";"0";"0";4;"1";0;8;"Media";651,111111111111
"543";2;137;"0";"1";"0";"1";3;"0";"2";39,4687972;-0,3731801;"https://www.idealista.com/inmueble/92019416/";1150000;"l'eixample";"el pla del remei";"1";"0";"1";"1";"0";"1";"1";5;"1";0;44;"Alta";8394,16058394161
"544";1;72;"0";"0";"0";"1";2;"0";"2";39,4666982;-0,3488569;"https://www.idealista.com/inmueble/92025937/";90000;"camins al grau";"aiora";"0";"0";"1";"0";"0";"0";"0";1;"1";0;0;"Baja";1250
"545";1;102;"0";"1";"0";"0";4;"1";"2";39,4567764;-0,4011351;"https://www.idealista.com/inmueble/92028180/";109000;"patraix";"sant isidre";"1";"0";"1";"1";"0";"0";"1";5;"1";0;48;"Alta";1068,62745098039
"546";2;140;"1";"1";"1";"0";4;"0";"2";39,4639773;-0,3924593;"https://www.idealista.com/inmueble/92036096/";274000;"patraix";"patraix";"0";"0";"0";"0";"1";"1";"0";1;"1";0;0;"Baja";1957,14285714286
"547";2;109;"0";"1";"0";"0";3;"0";"2";39,4719393;-0,3506438;"https://www.idealista.com/inmueble/92037518/";209000;"algirós";"l'amistat";"0";"1";"1";"1";"0";"1";"0";1;"1";0;29;"Baja";1917,43119266055
"548";2;166;"0";"1";"0";"0";5;"1";"2";39,4750863;-0,3764124;"https://www.idealista.com/inmueble/92038669/";770000;"ciutat vella";"sant francesc";"1";"0";"1";"1";"1";"0";"1";6;"1";0;28;"Alta";4638,55421686747
"549";3;225;"0";"1";"0";"1";5;"0";"2";39,4731565;-0,3696707;"https://www.idealista.com/inmueble/92040108/";750000;"ciutat vella";"la xerea";"1";"0";"1";"0";"0";"1";"0";5;"1";0;25;"Alta";3333,33333333333
"550";2;123;"0";"1";"0";"0";3;"0";"2";39,4646684;-0,3771893;"https://www.idealista.com/inmueble/92041622/";460000;"l'eixample";"russafa";"1";"1";"0";"0";"0";"0";"1";1;"1";0;28;"Baja";3739,83739837398
"551";1;80;"0";"0";"0";"0";2;"1";"2";39,4612723;-0,3766198;"https://www.idealista.com/inmueble/92042884/";135000;"l'eixample";"russafa";"0";"0";"0";"0";"0";"0";"0";0;"1";0;20;"Baja";1687,5
