ba�os;m2;jardin;ascensor;piscina;terraza;habitaciones;a_reformar;tipo_vendedor;precio_final;distrito;armarios.empotrados;acceso.adaptado;aire.acondicionado;balcon;trastero;garaje.incluido;calefaccion;planta;vistas;variacion_precio;dias_venta
3;61;1;1;0;1;3;0;1;124000;camins al grau;0;0;1;0;0;0;0;0;1;0;8
2;119;0;1;0;0;3;0;2;195000;poblats marítims;1;0;1;0;0;1;1;3;1;-20000;40
1;75;0;1;0;0;3;0;2;127500;jesús;0;1;1;1;0;0;0;3;1;0;0
2;163;0;1;0;1;5;0;2;280000;extramurs;1;1;1;1;0;1;1;1;1;0;49
2;106;0;1;0;0;4;0;1;165000;rascanya;1;1;0;1;0;1;1;3;1;0;41
2;108;0;0;0;1;3;0;2;125000;rascanya;0;0;0;0;0;0;0;1;1;0;15
2;132;0;1;0;0;3;0;2;185000;jesús;0;0;0;0;0;0;0;2;0;0;0
2;117;0;1;0;0;2;0;1;375000;l'eixample;1;0;1;1;0;1;0;5;1;0;28
2;118;0;1;0;1;4;0;2;155000;rascanya;1;0;1;1;0;1;1;2;1;0;20
2;119;0;1;0;1;3;0;2;236000;patraix;0;0;0;0;0;0;0;5;1;0;44
2;124;0;1;0;1;3;0;2;295000;quatre carreres;1;0;1;1;1;1;0;17;1;-20000;37
1;80;0;1;0;0;3;1;2;90000;poblats marítims;1;0;0;0;0;0;0;1;1;0;37
2;98;0;1;0;0;3;0;2;199000;poblats marítims;1;0;1;1;0;0;1;4;1;0;16
1;85;0;1;0;0;3;0;1;78000;rascanya;0;0;0;1;0;0;0;1;1;0;28
1;94;0;1;0;0;2;0;2;230000;ciutat vella;1;0;1;1;0;0;1;1;1;0;28
1;90;0;1;0;0;3;0;2;130000;jesús;1;0;1;1;0;0;0;4;1;0;3
1;96;0;0;0;0;2;0;2;339000;ciutat vella;1;0;1;1;1;0;0;2;1;0;0
1;60;0;0;0;0;3;0;2;62000;rascanya;0;0;0;0;0;0;0;3;0;0;0
2;120;0;1;0;1;4;0;2;137500;jesús;1;0;1;1;0;0;0;2;1;0;0
2;127;0;1;0;0;3;0;2;395000;el pla del real;0;0;1;0;0;0;1;1;1;0;51
1;75;0;1;0;0;2;0;2;130000;poblats marítims;0;0;0;0;0;0;0;1;1;0;37
2;107;0;1;0;0;4;1;2;197000;quatre carreres;0;0;0;1;0;1;1;3;1;0;60
2;126;0;1;1;1;3;0;2;298000;campanar;1;0;0;0;0;1;1;9;1;0;16
1;65;0;0;0;0;2;1;2;37000;l'olivereta;0;0;0;1;0;0;0;3;1;0;30
1;80;0;0;0;0;3;0;2;66990;benicalap;1;0;1;0;0;0;1;2;1;0;16
1;92;0;1;0;0;4;1;2;120000;quatre carreres;0;0;0;0;0;0;0;4;1;0;0
2;192;0;1;0;1;4;0;2;350000;ciutat vella;0;1;1;0;0;0;1;1;1;0;25
4;312;0;1;0;1;6;0;2;600000;el pla del real;1;0;1;1;0;1;1;10;1;0;0
4;252;0;1;0;1;4;0;2;1250000;l'eixample;1;0;1;0;1;1;1;2;1;0;0
1;134;0;0;0;0;5;1;2;220000;ciutat vella;0;0;0;1;0;0;0;1;1;0;28
2;123;0;1;0;0;3;0;2;299000;poblats marítims;1;0;1;1;0;0;0;6;1;0;24
2;161;0;1;0;0;4;0;2;695000;l'eixample;1;1;1;0;0;1;1;6;1;0;28
2;120;0;1;0;1;3;0;2;164900;poblats marítims;1;1;0;0;0;0;1;1;1;0;40
1;90;0;0;0;0;4;0;2;71990;la saïdia;1;0;0;1;0;0;0;5;1;0;15
1;62;0;1;0;0;1;0;2;150000;l'olivereta;1;0;1;0;1;1;1;6;1;-10000;30
2;133;0;1;0;0;4;1;2;165000;poblats marítims;1;0;0;1;0;0;0;5;1;0;24
2;112;0;1;0;0;2;0;2;435000;l'eixample;1;0;1;1;0;0;1;4;1;0;0
2;100;0;1;0;0;3;0;2;153000;jesús;1;0;1;1;1;1;0;1;1;0;39
1;127;1;1;0;0;5;1;2;215000;extramurs;1;1;0;0;1;0;0;0;1;0;44
1;88;0;1;0;0;3;1;2;145000;poblats marítims;1;0;0;0;0;0;0;7;1;0;63
1;180;0;0;0;0;5;1;2;315000;ciutat vella;0;0;0;1;1;0;0;1;1;0;49
2;102;1;1;1;1;2;0;2;248000;campanar;1;0;1;0;1;1;0;8;1;0;16
2;124;1;1;1;0;3;0;2;224000;quatre carreres;0;0;0;0;0;0;0;10;1;0;37
2;154;0;1;0;0;4;1;2;510000;l'eixample;1;0;0;1;0;0;1;3;1;0;0
1;110;0;1;0;0;4;0;1;107000;patraix;1;1;1;1;0;0;1;5;0;0;28
2;124;0;1;0;0;3;0;2;224000;quatre carreres;0;0;0;0;0;0;0;10;1;0;40
1;100;0;1;0;0;4;0;2;119000;rascanya;1;0;1;1;0;0;0;3;1;0;3
2;100;0;1;0;0;4;0;2;129000;rascanya;0;1;0;1;0;0;0;3;1;0;28
2;97;0;1;0;1;4;0;2;250000;extramurs;1;0;1;0;0;0;1;2;1;0;12
2;101;1;1;0;0;4;0;2;167000;patraix;1;0;1;1;0;0;0;1;1;0;41
1;80;0;1;0;0;2;0;1;285000;camins al grau;1;0;1;0;0;0;0;6;1;109000;29
1;70;0;0;0;0;2;0;2;81000;poblats marítims;0;0;0;1;0;0;0;3;1;0;60
1;70;0;1;0;0;2;0;2;175000;poblats marítims;1;0;1;0;0;0;1;0;1;0;12
1;70;0;1;0;0;2;0;2;175000;poblats marítims;1;0;1;0;0;0;1;0;1;0;32
1;75;0;1;0;0;3;0;2;119000;jesús;0;0;1;1;0;0;0;3;1;0;16
1;55;1;1;1;0;1;0;2;170000;campanar;1;0;1;1;0;1;1;7;1;-5000;29
1;111;0;1;0;0;3;0;2;110000;jesús;1;1;1;1;0;0;1;4;1;-8000;32
1;85;0;1;0;0;3;0;2;102000;benicalap;0;0;0;1;0;0;1;1;1;0;13
2;65;0;0;0;0;2;1;2;72000;benimaclet;0;0;0;0;0;0;0;5;0;0;16
2;93;0;1;0;1;3;0;2;153000;quatre carreres;0;1;0;1;0;0;1;1;1;-15500;63
2;123;0;1;0;1;3;0;2;299000;poblats marítims;1;1;1;1;0;0;0;6;1;0;24
3;287;0;1;0;0;5;1;2;575000;ciutat vella;1;1;1;1;1;0;1;5;1;0;44
1;88;0;0;0;0;4;1;2;71990;la saïdia;0;0;0;1;0;0;0;5;1;0;41
4;171;0;1;1;0;4;0;2;378500;campanar;0;0;0;0;1;1;0;1;0;0;NA
2;158;0;1;1;0;3;0;2;393900;campanar;0;0;0;0;1;1;0;3;0;0;NA
2;160;0;1;1;0;3;0;2;399400;campanar;0;0;0;0;1;1;0;3;0;0;NA
2;160;0;1;1;0;3;0;2;404900;campanar;0;0;0;0;0;0;0;5;0;0;NA
2;160;0;1;1;0;3;0;2;393900;campanar;0;0;0;0;1;1;0;2;0;0;NA
2;158;0;1;1;0;3;0;2;401600;campanar;0;0;0;0;1;1;0;4;0;0;NA
2;93;0;1;0;0;2;0;2;132000;jesús;0;0;0;0;0;0;0;3;1;0;NA
1;118;0;0;0;0;3;0;2;159000;camins al grau;1;0;0;1;1;0;1;2;1;0;16
1;67;0;0;0;0;3;0;2;79999;poblats marítims;0;0;1;0;0;0;1;4;1;0;24
2;107;0;1;0;0;3;0;2;245000;extramurs;1;0;1;0;0;0;0;2;1;0;0
2;124;0;1;0;0;3;0;2;205000;patraix;1;0;1;0;0;1;1;6;1;0;41
1;90;0;1;0;0;3;0;2;175000;algirós;1;1;1;1;0;0;1;9;1;0;16
1;86;0;1;0;0;4;1;2;89000;jesús;1;0;0;1;0;0;0;2;1;0;16
1;60;0;0;0;0;2;1;1;65000;quatre carreres;0;0;0;0;0;0;1;1;1;0;40
1;74;0;1;0;0;3;0;2;125500;camins al grau;0;0;0;1;0;0;1;2;1;0;32
1;75;0;1;0;0;3;0;2;145000;la saïdia;1;0;1;0;0;0;1;4;1;0;15
1;49;0;0;0;0;2;0;2;118000;patraix;1;0;1;1;0;0;1;2;1;0;13
1;65;0;0;0;0;2;0;2;85000;jesús;1;0;0;0;0;0;0;4;1;0;3
2;105;0;1;0;0;3;0;2;120000;l'olivereta;0;0;1;0;0;0;0;3;1;0;13
4;272;0;1;1;1;5;0;2;999000;ciutat vella;1;0;1;0;0;1;1;3;1;0;12
2;100;0;1;0;1;3;0;2;173000;l'olivereta;1;0;1;0;0;1;1;1;1;0;29
1;100;0;1;0;0;4;0;2;118000;rascanya;1;0;1;1;0;0;0;3;1;0;3
2;108;0;1;0;0;3;0;2;127000;patraix;1;1;1;1;0;0;1;5;1;-6500;41
2;148;0;1;0;0;4;0;1;260000;l'eixample;1;0;1;1;0;0;0;4;1;0;28
2;174;1;1;1;1;3;0;2;430000;campanar;1;1;1;1;1;1;0;1;1;0;13
1;50;0;0;0;0;2;0;2;35000;l'olivereta;0;0;0;1;0;0;1;5;1;0;32
1;69;0;1;0;0;3;0;2;120000;l'olivereta;0;0;1;0;0;0;1;4;0;0;39
2;137;0;1;0;1;4;0;2;182000;la saïdia;1;0;1;1;0;1;0;2;1;-3000;48
1;76;0;0;0;1;3;0;2;80000;poblats marítims;1;0;0;0;0;0;0;4;1;0;40
2;90;0;1;0;0;2;1;2;165000;campanar;0;0;0;0;0;0;0;0;1;0;8
1;58;0;0;0;0;1;0;2;118000;patraix;1;0;1;1;0;0;0;0;1;-12000;41
1;102;0;1;0;0;4;1;2;107000;patraix;1;1;1;1;0;0;1;5;0;0;44
2;120;0;1;0;1;4;0;2;350000;el pla del real;1;1;1;1;0;0;1;1;1;0;25
2;158;0;1;1;1;4;0;2;389000;quatre carreres;1;0;1;0;1;1;0;13;1;0;12
1;55;0;0;0;0;2;0;2;35000;l'olivereta;0;0;0;0;0;0;0;5;1;0;16
1;64;0;1;0;0;2;0;2;134000;extramurs;1;0;1;0;0;0;0;9;1;0;49
2;105;0;1;0;0;2;0;2;230000;l'eixample;1;1;0;1;0;0;1;2;1;0;49
1;55;1;1;1;0;1;0;2;129900;benicalap;1;0;0;0;0;0;0;5;1;0;10
2;144;0;1;0;0;4;1;2;315000;extramurs;0;0;0;1;1;0;1;5;1;0;28
2;81;0;0;0;0;3;0;2;89000;poblats marítims;0;0;0;0;0;0;0;1;1;0;0
2;115;0;1;0;0;4;0;2;165000;jesús;0;0;1;0;0;0;0;2;1;0;8
2;108;0;1;0;0;3;0;2;190000;poblats marítims;1;0;1;0;0;1;1;5;1;0;12
2;120;0;1;0;1;4;0;2;172000;l'olivereta;0;0;1;1;0;0;0;3;1;0;NA
1;95;0;0;0;0;2;0;2;232000;ciutat vella;0;0;1;0;0;0;0;1;1;-8000;51
2;150;0;1;0;1;4;0;2;150000;rascanya;1;1;0;1;0;0;0;2;1;0;0
1;82;0;1;0;1;3;0;2;144900;la saïdia;1;1;1;1;0;0;0;2;1;-3100;51
2;152;0;1;0;1;4;0;2;310000;algirós;1;0;1;0;0;0;0;2;1;0;16
2;138;0;1;0;1;2;0;2;495000;ciutat vella;1;1;1;0;0;0;1;6;1;-52000;41
2;173;0;1;0;1;5;0;2;365000;el pla del real;1;0;0;0;0;1;0;8;1;0;28
2;110;0;1;0;0;4;0;2;165000;quatre carreres;1;1;1;1;0;1;1;4;1;0;12
1;57;0;0;0;1;1;0;2;150000;extramurs;0;0;1;1;0;0;0;1;1;0;8
2;135;0;1;0;0;4;0;2;275000;el pla del real;0;0;1;0;0;0;1;6;1;0;28
2;125;1;1;0;0;3;0;2;350000;camins al grau;0;1;1;0;0;1;1;3;1;0;16
1;70;0;1;0;1;3;0;2;125500;camins al grau;0;1;0;1;0;0;1;2;0;0;3
2;101;0;1;0;0;3;1;2;218000;l'eixample;1;0;0;1;0;0;1;5;1;0;20
1;59;0;0;0;0;2;0;2;83000;quatre carreres;0;1;0;0;0;0;1;3;0;-8500;60
1;85;0;0;0;0;3;1;2;83600;campanar;1;0;0;1;0;0;1;3;1;0;16
2;177;0;1;0;0;5;1;2;349000;l'eixample;1;0;0;0;0;0;1;5;1;0;12
2;138;0;1;0;1;4;0;1;135000;jesús;0;0;1;1;0;0;0;1;1;0;13
2;143;0;0;0;1;1;0;2;209900;poblats marítims;1;0;0;0;0;0;0;0;1;0;32
2;135;0;1;0;0;3;0;2;240000;algirós;1;0;1;1;1;0;1;7;1;0;0
2;73;0;1;0;0;2;0;2;245000;ciutat vella;0;0;1;1;0;0;1;1;1;0;25
2;107;0;1;0;0;3;0;2;240000;extramurs;1;0;1;1;0;0;0;2;1;0;28
1;74;0;1;0;0;3;0;2;130000;campanar;1;1;1;1;0;0;0;3;0;0;16
1;59;0;0;0;0;2;0;2;83000;quatre carreres;0;0;0;0;0;0;0;3;1;-8500;56
2;150;0;1;0;1;3;0;2;280000;l'eixample;1;0;1;0;0;0;0;1;1;0;16
1;50;0;1;0;1;1;0;2;134000;ciutat vella;0;0;1;0;0;0;1;0;0;0;49
1;62;0;0;0;0;2;0;2;179000;l'eixample;0;0;1;0;0;0;1;5;1;0;25
2;95;0;1;0;0;3;0;2;144000;patraix;0;0;1;0;0;0;0;4;0;0;20
1;92;0;0;0;0;2;0;2;95000;benicalap;0;0;0;0;0;0;1;2;1;0;16
1;62;0;0;0;0;3;0;2;64000;quatre carreres;0;0;0;0;0;0;0;1;1;0;25
2;134;0;1;0;1;3;0;1;234000;campanar;0;1;0;1;0;0;1;2;1;0;16
2;152;0;1;0;0;5;1;2;339000;ciutat vella;1;1;0;0;0;0;1;6;1;0;28
2;98;0;1;0;1;2;0;2;185000;poblats marítims;1;1;1;1;1;0;1;3;1;0;60
1;95;0;0;0;0;2;0;2;240000;ciutat vella;1;0;1;1;0;0;0;1;1;0;10
3;236;0;1;0;0;5;1;2;670000;ciutat vella;1;1;1;1;0;1;1;8;1;0;25
1;96;0;1;0;0;2;0;2;237000;l'eixample;1;1;1;0;0;0;1;7;1;0;28
2;145;0;1;0;0;3;0;2;230000;jesús;1;0;1;1;0;1;1;4;1;0;8
1;94;0;1;0;0;3;0;2;104000;patraix;0;0;0;1;0;1;1;3;0;0;0
1;113;0;1;0;0;3;0;2;145000;patraix;1;0;1;1;0;0;0;6;1;0;28
1;82;0;1;0;1;2;0;2;160000;l'eixample;0;0;0;0;0;0;1;1;1;-10000;25
2;103;0;1;0;0;3;0;2;169000;patraix;1;0;1;0;0;0;1;3;1;0;25
2;114;0;1;0;1;4;0;2;229900;extramurs;1;1;1;1;0;1;1;7;1;0;28
1;89;0;1;0;0;2;0;2;225000;la saïdia;0;0;1;0;0;0;1;5;1;0;28
2;92;0;1;0;1;3;0;2;234900;extramurs;0;1;1;0;1;0;1;1;1;-4900;16
3;245;1;1;1;1;3;0;2;778000;camins al grau;1;1;1;1;0;1;1;9;1;0;0
1;60;0;0;0;1;3;1;2;145000;l'eixample;1;0;0;0;0;0;0;1;1;0;0
2;174;1;1;1;1;3;0;2;430000;campanar;1;0;1;1;1;1;1;1;1;0;4
1;40;0;0;0;0;1;0;2;90000;poblats marítims;0;0;0;1;0;0;0;1;1;0;5
1;75;0;1;0;0;3;0;2;130000;campanar;0;0;0;0;0;0;0;3;0;0;16
2;90;0;1;0;0;3;0;2;192000;el pla del real;1;0;1;1;0;0;0;3;1;0;28
1;81;0;1;0;0;2;0;2;99000;benicalap;0;0;1;1;0;0;0;5;1;0;NA
2;60;0;0;0;1;2;0;2;59900;jesús;0;0;1;0;0;0;0;0;1;-5100;39
2;136;0;1;0;1;4;1;2;359000;l'eixample;1;0;0;1;1;0;1;1;1;0;28
1;69;0;0;0;0;3;0;2;114000;benimaclet;1;0;1;0;0;0;0;2;1;0;8
2;105;0;1;1;1;3;0;2;499000;campanar;0;1;1;0;1;1;1;2;1;0;29
2;129;0;1;0;1;4;0;2;400000;extramurs;1;0;0;0;0;0;0;1;1;0;0
2;113;1;1;1;0;3;0;2;260000;benicalap;1;1;1;0;1;0;1;3;1;0;16
1;66;0;0;0;0;2;0;2;73500;benicalap;0;1;0;0;0;0;1;3;1;-4000;37
2;104;0;1;0;0;4;0;2;256100;la saïdia;1;0;1;0;0;1;1;2;1;0;28
4;315;0;1;0;0;4;0;2;1350000;el pla del real;0;0;1;0;0;0;1;5;1;0;44
2;90;0;1;0;0;2;1;2;165000;campanar;0;0;0;0;0;0;0;0;1;0;24
2;123;0;1;0;0;3;0;2;299000;poblats marítims;1;0;1;1;0;0;0;6;1;0;24
1;73;0;1;0;0;3;0;2;101230;l'olivereta;0;1;0;0;0;0;1;2;0;0;32
1;55;0;0;0;0;1;0;2;110500;poblats marítims;0;0;0;0;0;0;0;2;1;0;24
2;180;0;1;0;1;3;0;1;600000;l'eixample;1;0;1;1;0;0;1;5;1;0;0
1;96;0;1;0;0;3;0;2;205000;la saïdia;1;1;1;1;1;0;1;5;1;0;12
2;141;0;1;0;0;3;0;2;575000;ciutat vella;0;1;1;1;0;0;1;2;1;0;41
2;141;0;1;0;0;3;0;2;585000;ciutat vella;0;0;0;1;0;0;1;3;1;0;41
2;95;0;1;0;1;2;0;2;595000;ciutat vella;0;1;1;1;0;0;1;4;1;0;41
1;85;0;0;0;0;2;1;2;68000;l'olivereta;0;0;0;0;0;0;1;0;1;0;39
1;99;0;1;0;1;3;0;2;99000;jesús;1;0;1;1;0;0;0;1;1;0;16
2;89;0;1;0;0;3;1;2;134000;la saïdia;0;0;0;1;0;0;0;4;1;0;12
2;88;0;1;0;0;2;0;2;175000;camins al grau;1;1;0;0;0;1;0;4;1;-5000;32
1;65;0;0;0;0;2;0;2;85000;jesús;1;0;0;0;0;0;0;4;1;0;0
1;91;0;1;0;0;3;0;2;148990;poblats marítims;1;1;1;0;0;0;1;2;1;0;12
2;108;0;1;0;0;4;0;2;240000;campanar;0;1;0;1;0;1;0;6;1;0;29
1;85;0;1;0;0;3;0;2;127500;jesús;1;0;1;1;0;0;0;2;1;0;16
1;90;0;0;0;1;3;0;2;99000;benicalap;1;0;1;0;0;0;0;1;1;0;32
1;101;0;1;0;0;4;1;2;112500;patraix;0;1;1;1;0;0;1;7;1;0;0
1;179;0;1;0;0;2;0;2;420000;el pla del real;1;0;1;0;1;1;1;7;1;0;0
1;64;0;0;0;0;3;0;2;60000;rascanya;1;0;1;0;0;0;0;4;1;0;8
2;135;0;1;0;1;3;0;1;300000;la saïdia;1;0;1;1;0;1;1;1;1;0;20
1;84;0;1;0;0;3;0;2;145000;poblats marítims;0;1;1;1;0;0;0;2;1;0;12
2;101;0;0;0;0;3;0;2;160000;poblats marítims;0;0;0;1;0;0;1;3;1;0;27
2;92;0;1;0;0;2;0;2;235000;extramurs;1;0;1;0;0;0;1;2;1;0;25
1;89;0;1;0;0;4;0;2;79000;jesús;0;0;0;0;0;0;0;7;1;0;16
1;68;0;0;0;0;3;0;2;69000;jesús;1;0;0;1;0;0;0;3;1;0;32
1;88;1;0;0;0;3;1;2;123000;poblats marítims;1;0;1;0;0;0;1;1;1;0;24
1;105;0;1;0;0;3;0;2;170000;patraix;0;0;1;0;0;1;0;7;1;0;15
2;122;0;1;0;0;3;0;2;360000;extramurs;0;0;1;1;0;0;0;2;1;-5000;44
1;64;0;0;0;1;2;0;2;50500;poblats marítims;1;1;0;1;0;0;1;5;1;0;0
1;91;0;1;0;0;3;1;2;95000;jesús;1;0;0;1;0;0;0;4;1;0;16
1;72;0;1;0;0;3;0;2;107000;rascanya;0;1;1;1;0;0;1;4;1;0;20
2;90;0;1;0;1;2;0;1;350000;quatre carreres;1;0;1;0;0;0;0;12;1;0;0
2;140;0;1;0;0;4;1;2;259900;extramurs;0;1;0;0;0;1;0;6;1;0;0
1;112;1;0;0;0;3;1;2;123000;poblats marítims;0;0;0;0;1;0;1;1;1;0;24
1;89;0;0;0;0;2;0;2;78000;benicalap;1;0;1;1;0;0;1;3;1;0;16
2;141;0;1;0;0;3;0;2;395000;l'eixample;1;0;1;0;0;0;1;1;1;0;28
1;65;0;1;0;0;3;0;2;139000;patraix;0;0;1;0;0;0;0;1;1;0;41
1;75;0;1;0;0;4;1;2;99000;jesús;0;0;0;0;0;0;0;4;1;0;39
2;109;0;1;0;0;3;0;2;185000;patraix;1;0;1;0;0;0;0;3;1;0;15
2;130;0;1;0;0;4;1;2;330000;ciutat vella;1;0;1;0;0;0;0;4;1;0;41
2;183;0;1;0;0;4;0;2;365000;ciutat vella;1;0;1;1;0;0;0;3;1;0;28
2;128;0;1;0;0;3;0;2;203000;quatre carreres;0;0;0;0;0;0;0;7;1;0;0
1;82;0;1;0;0;3;0;2;110000;rascanya;0;0;0;0;0;0;0;3;1;0;3
1;110;0;1;1;1;2;0;2;250000;campanar;1;0;1;0;0;0;0;7;1;0;0
2;170;0;1;0;0;3;0;2;470000;ciutat vella;1;0;1;0;0;0;1;3;1;0;44
2;107;1;1;1;0;3;0;2;218900;benicalap;0;1;0;0;0;0;1;4;1;0;16
2;130;0;1;0;1;4;0;2;165000;quatre carreres;1;0;0;1;0;1;0;5;1;0;12
1;67;0;0;0;0;3;0;2;78000;rascanya;0;0;0;1;0;0;0;5;1;0;13
3;119;1;1;1;1;4;0;2;330000;campanar;1;1;1;0;1;1;1;0;1;0;13
2;130;0;1;0;1;3;0;2;200000;l'olivereta;1;1;0;1;0;0;0;1;1;0;3
2;90;0;1;0;0;2;0;2;190000;la saïdia;0;0;1;0;1;0;0;2;1;-30000;48
2;90;0;1;0;0;3;0;2;192000;el pla del real;1;0;1;1;0;0;1;3;1;0;28
2;134;0;1;0;0;3;1;2;469000;l'eixample;1;1;1;1;1;0;1;5;1;0;44
1;101;0;1;0;0;3;1;2;112500;patraix;0;0;0;1;0;0;0;7;1;0;12
1;90;0;0;0;1;3;0;1;180000;camins al grau;0;0;1;0;0;0;0;4;1;0;39
1;80;0;1;0;0;2;0;2;176000;camins al grau;1;1;1;0;0;0;1;6;1;0;8
1;95;0;1;0;0;3;0;2;181000;patraix;0;0;1;1;0;0;0;7;1;0;0
1;56;0;1;0;0;2;0;2;170000;ciutat vella;1;0;1;1;0;0;0;2;1;0;0
2;235;0;1;0;0;6;0;2;665000;ciutat vella;1;0;1;1;0;0;0;5;1;0;0
2;226;0;1;0;0;6;0;2;665000;ciutat vella;1;0;1;1;1;0;1;5;1;0;0
2;190;0;1;0;0;4;0;1;489000;poblats marítims;1;0;1;1;0;0;0;4;1;0;0
2;136;0;1;0;0;4;0;2;275000;el pla del real;1;1;1;1;0;0;1;6;1;0;28
2;121;0;1;0;0;3;0;2;190000;poblats marítims;1;1;1;0;0;0;1;2;1;0;0
2;104;0;1;0;0;3;0;2;185000;patraix;1;0;1;0;0;1;0;6;1;0;41
1;121;0;1;0;0;4;0;2;266900;l'eixample;0;0;1;0;0;0;0;4;1;0;25
2;90;0;1;0;1;4;0;2;159000;l'olivereta;1;0;0;1;0;0;0;7;1;0;16
1;84;0;1;0;0;3;0;2;73000;patraix;1;0;0;0;0;0;0;4;0;0;25
2;170;0;1;0;0;3;0;2;470000;ciutat vella;1;1;1;0;1;0;1;3;1;0;51
1;53;0;1;0;0;1;0;2;138000;poblats marítims;1;0;1;1;0;0;0;1;1;0;12
1;55;1;1;1;0;1;0;2;129900;benicalap;1;0;0;0;0;0;0;5;1;0;3
1;66;0;0;0;0;3;0;2;65000;patraix;0;0;0;0;0;0;0;2;1;0;12
1;78;0;1;0;0;3;0;2;140000;la saïdia;0;1;1;1;0;0;0;1;1;0;51
2;130;0;1;0;1;3;0;2;570000;l'eixample;1;0;1;0;0;0;1;7;1;0;49
2;120;0;1;0;0;3;0;2;162000;patraix;0;0;1;0;0;0;0;4;1;0;28
2;98;0;1;0;1;2;0;2;210000;benicalap;0;0;1;0;1;1;1;3;1;0;8
1;69;0;1;0;0;3;0;2;145000;camins al grau;0;0;1;0;0;0;1;1;1;0;4
1;74;0;0;0;1;3;0;2;71000;rascanya;1;0;0;0;0;0;0;0;1;0;15
2;132;0;1;0;0;3;0;2;195000;jesús;0;0;1;0;0;0;1;2;0;0;8
1;53;0;1;0;0;1;0;2;130000;poblats marítims;1;1;1;1;0;0;1;1;1;-8000;40
2;157;0;1;0;0;4;0;2;225000;patraix;1;0;0;0;0;1;0;4;1;0;12
2;177;1;1;1;1;3;0;2;430000;campanar;1;1;1;0;1;1;1;1;1;0;8
2;100;0;1;0;0;4;0;2;250000;extramurs;0;0;1;1;1;0;0;2;1;0;25
1;96;0;1;0;0;1;0;2;225000;l'eixample;1;1;1;0;0;0;1;7;1;-5000;25
2;157;0;1;0;0;4;0;2;225000;patraix;1;1;0;0;0;1;1;4;1;0;0
2;203;0;1;0;0;4;0;2;295000;extramurs;0;0;0;0;0;0;0;8;1;0;41
2;150;0;1;0;0;5;0;2;410000;l'eixample;0;0;0;0;1;0;1;7;1;0;0
1;89;0;1;0;0;3;0;2;224500;quatre carreres;0;0;1;0;0;0;0;8;1;0;40
3;179;0;1;0;1;4;0;2;608000;el pla del real;0;1;1;0;0;0;1;5;1;0;28
1;70;0;0;0;0;3;0;2;110000;rascanya;0;0;0;1;0;0;0;3;1;0;41
1;104;0;1;0;0;3;0;2;169000;poblats marítims;1;1;1;1;1;0;0;3;1;0;63
1;135;0;1;0;1;4;0;2;189000;el pla del real;1;0;0;0;1;0;0;1;1;0;5
1;75;0;0;0;0;3;1;2;85400;l'olivereta;0;0;0;0;0;0;0;5;1;0;37
1;98;0;1;0;1;3;0;2;190000;quatre carreres;1;0;1;0;0;0;1;9;1;0;0
1;76;0;1;0;0;3;0;2;110000;la saïdia;0;0;1;0;0;0;0;3;1;0;51
2;105;0;1;0;0;2;0;2;230000;l'eixample;0;0;0;0;0;0;0;2;1;0;NA
2;175;1;1;0;0;4;0;2;510000;l'eixample;1;1;1;1;1;1;1;4;1;0;28
2;105;0;1;0;0;3;0;2;225000;camins al grau;0;1;1;0;0;1;1;3;1;0;0
1;63;0;1;0;0;2;0;2;59900;rascanya;1;0;1;1;0;0;0;4;0;0;0
2;126;0;1;0;0;4;1;2;259900;extramurs;0;0;0;1;0;1;1;7;1;0;16
2;93;0;0;0;1;3;0;2;125000;rascanya;0;0;0;0;0;0;0;1;1;0;25
1;85;0;0;0;0;4;0;2;169900;l'eixample;1;0;1;1;0;0;0;3;1;0;12
1;70;0;1;0;0;2;0;2;92000;jesús;1;0;0;0;0;1;0;4;1;0;16
1;70;0;0;0;1;2;0;2;83000;benicalap;1;0;0;0;1;0;0;0;1;0;3
1;71;0;1;0;0;3;0;2;75000;rascanya;0;1;1;0;0;0;0;2;1;0;20
2;72;0;0;0;0;3;0;2;130000;poblats marítims;1;0;1;0;0;0;1;3;1;0;0
2;125;0;1;0;1;4;0;2;190000;camins al grau;1;1;1;0;1;0;1;1;1;0;0
2;63;0;1;0;0;2;0;2;149900;l'olivereta;0;0;1;1;0;1;0;5;1;0;32
1;57;0;0;0;1;1;0;2;150000;extramurs;0;0;1;1;0;0;0;1;1;0;4
2;153;0;1;0;0;3;0;2;570000;extramurs;1;0;1;1;0;0;1;3;1;0;44
2;140;0;1;0;1;5;0;2;238500;poblats marítims;0;0;1;0;0;0;1;4;1;0;56
2;120;0;1;0;0;3;0;2;370000;extramurs;1;0;1;0;0;0;1;6;1;0;44
1;90;0;0;0;1;3;0;2;97000;benicalap;1;0;0;0;0;0;0;1;1;0;37
2;123;0;1;0;0;3;0;2;249000;quatre carreres;1;1;1;0;0;1;1;7;1;0;0
4;225;0;1;1;1;5;0;2;1490000;ciutat vella;1;0;1;0;0;1;1;3;1;0;12
2;102;0;1;0;0;3;0;2;170000;patraix;1;0;1;1;0;1;1;3;1;0;44
2;100;0;0;0;1;3;0;2;185000;poblats marítims;0;0;1;0;1;0;0;1;1;0;8
1;96;0;1;0;0;2;0;2;239900;l'eixample;1;0;1;0;0;0;1;7;0;0;15
2;173;0;1;0;0;4;0;2;189900;jesús;1;0;0;1;0;0;1;3;1;0;3
